id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear,intakeMonthR
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,4,22,2017,3,27,2017,February
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,05/09/2017,Adult,Adult,5,9,2017,3,27,2017,February
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,01/18/2020,Adult,Adult,1,18,2020,3,27,2017,February
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,07/25/2020,Adult,Adult,7,25,2020,3,27,2017,February
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,4,22,2017,3,27,2017,February
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Adoption,03/27/2017,05/16/2017,Adult,Adult,5,16,2017,3,27,2017,February
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,4,22,2017,3,27,2017,February
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Adoption,03/27/2017,05/10/2017,Adult,Adult,5,10,2017,3,27,2017,February
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Adoption,03/27/2017,07/23/2018,Adult,Adult,7,23,2018,3,27,2017,February
47754,Abandoned,Chutney,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47754,Abandoned,Chutney,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/10/2017,Adult,Adult,5,10,2017,3,27,2017,February
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,04/22/2017,Adult,Adult,4,22,2017,3,27,2017,February
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/12/2017,Adult,Adult,5,12,2017,3,27,2017,February
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,04/21/2017,Adult,Adult,4,21,2017,3,27,2017,February
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/09/2017,Adult,Adult,5,9,2017,3,27,2017,February
47757,Abandoned,Honey,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,3,29,2017,3,27,2017,February
47757,Abandoned,Honey,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/09/2017,Adult,Adult,5,9,2017,3,27,2017,February
47759,Stray,Sam,Chihuahua/Mix,Tan,Dog,15 years 3 months.,Female,Foster,03/27/2017,04/22/2017,Geriatric,Geriatric,4,22,2017,3,27,2017,February
47759,Stray,Sam,Chihuahua/Mix,Tan,Dog,15 years 3 months.,Female,Adoption,03/27/2017,07/16/2017,Geriatric,Geriatric,7,16,2017,3,27,2017,February
47760,Abandoned,Maverick,German Shepherd Dog,Ruddy,Dog,4 years 9 months.,Male,Adoption,03/27/2017,04/02/2017,Adult,Adult,4,2,2017,3,27,2017,February
47762,Abandoned,Lola,Chihuahua,Tan,Dog,8 years 3 months.,Female,Adoption,03/27/2017,05/19/2017,Mature,Mature,5,19,2017,3,27,2017,February
47763,Abandoned,Robin,DSH/Unknown,Black,Cat,10 years 3 months.,Female,Adoption,03/28/2017,04/08/2017,Mature,Senior,4,8,2017,3,28,2017,February
47764,Abandoned,Monet,Pitbull/Mix,Brown,Dog,5 years 4 months.,Female,Adoption,03/28/2017,04/29/2017,Adult,Adult,4,29,2017,3,28,2017,February
47765,Abandoned,Blaze,Weimaraner/Terrier,Blue,Dog,5 years 7 months.,Male,Transfer,03/28/2017,04/19/2017,Adult,Adult,4,19,2017,3,28,2017,February
47766,Abandoned,Peanut,Pit Bull Terrier,Brown,Dog,4 years 3 months.,Male,Adoption,03/28/2017,05/03/2017,Adult,Adult,5,3,2017,3,28,2017,February
47766,Abandoned,Peanut,Pit Bull Terrier,Brown,Dog,4 years 3 months.,Male,Adoption,03/28/2017,05/25/2017,Adult,Adult,5,25,2017,3,28,2017,February
47767,Abandoned,Xavier,DSH/Unknown,Brown and Black,Cat,7 years 10 months.,Male,Adoption,03/28/2017,04/07/2017,Mature,Mature,4,7,2017,3,28,2017,February
47768,Abandoned,Sapphire,Domestic Medium Hair,Grey,Cat,5 years 10 months.,Female,Adoption,03/28/2017,04/02/2017,Adult,Adult,4,2,2017,3,28,2017,February
47769,Abandoned,Enzo,Chihuahua/Miniature Pinscher,White,Dog,3 years 10 months.,Male,Adoption,03/28/2017,04/04/2017,Adult,Adult,4,4,2017,3,28,2017,February
47770,Abandoned,Little,Rat Terrier/Mix,Cream,Dog,9 years 3 months.,Female,Adoption,03/28/2017,04/04/2017,Mature,Senior,4,4,2017,3,28,2017,February
47770,Abandoned,Little,Rat Terrier/Mix,Cream,Dog,9 years 3 months.,Female,Adoption,03/28/2017,05/07/2017,Mature,Senior,5,7,2017,3,28,2017,February
47771,Abandoned,Chica,Rat Terrier/Beagle,Tricolour,Dog,10 years 3 months.,Female,Adoption,03/28/2017,04/01/2017,Mature,Senior,4,1,2017,3,28,2017,February
47771,Abandoned,Chica,Rat Terrier/Beagle,Tricolour,Dog,10 years 3 months.,Female,Adoption,03/28/2017,04/10/2017,Mature,Senior,4,10,2017,3,28,2017,February
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,04/07/2017,Senior,Geriatric,4,7,2017,3,31,2017,February
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,06/20/2017,Senior,Geriatric,6,20,2017,3,31,2017,February
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,08/13/2017,Senior,Geriatric,8,13,2017,3,31,2017,February
55298,Stray,Marcus Antonius,Domestic Long Hair,Golden,Cat,5 years 3 months.,Male,Adoption,03/31/2017,04/12/2017,Adult,Adult,4,12,2017,3,31,2017,February
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Foster,03/31/2017,04/07/2017,Mature,Mature,4,7,2017,3,31,2017,February
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Foster,03/31/2017,04/25/2017,Mature,Mature,4,25,2017,3,31,2017,February
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Adoption,03/31/2017,07/07/2017,Mature,Mature,7,7,2017,3,31,2017,February
55300,TNR - Trap/Neuter/Release,Jay Jay,Domestic Short Hair,Orange,Cat,4 years 3 months.,Male,Adoption,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017,February
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017,February
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,03/02/2018,Adult,Adult,3,2,2018,3,31,2017,February
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,01/08/2019,Adult,Adult,1,8,2019,3,31,2017,February
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017,February
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017,February
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017,February
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017,February
55303,Unsuitable Accommodation,Binks,Domestic Short Hair,Black,Cat,5 years 3 months.,Male,Foster,03/31/2017,04/27/2017,Adult,Adult,4,27,2017,3,31,2017,February
55303,Unsuitable Accommodation,Binks,Domestic Short Hair,Black,Cat,5 years 3 months.,Male,Adoption,03/31/2017,07/14/2017,Adult,Adult,7,14,2017,3,31,2017,February
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017,February
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017,February
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017,February
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017,February
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017,February
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017,February
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017,February
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017,February
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017,February
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017,February
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017,February
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017,February
55308,Unsuitable Accommodation,Gus,Labrador Retriever/Mix,Black and White,Dog,5 years 6 months.,Male,Reclaimed,03/31/2017,04/01/2017,Adult,Adult,4,1,2017,3,31,2017,February
55322,Stray,Penny,Chihuahua/Mix,Brown and White,Dog,4 years 5 months.,Female,Adoption,03/30/2017,04/10/2017,Adult,Adult,4,10,2017,3,30,2017,February
55322,Stray,Penny,Chihuahua/Mix,Brown and White,Dog,4 years 5 months.,Female,Adoption,03/30/2017,03/25/2018,Adult,Adult,3,25,2018,3,30,2017,February
55323,Stray,Whisky,Shep Mix/Hound,Black and Tan,Dog,3 years 9 months.,Male,Adoption,03/30/2017,04/12/2017,Adult,Adult,4,12,2017,3,30,2017,February
55334,Stray,Hermie,Pitbull/Mix,White and Tan,Dog,5 years 3 months.,Male,Adoption,03/29/2017,04/09/2017,Adult,Adult,4,9,2017,3,29,2017,February
55335,Stray,Tuff,Hound/German Shepherd Dog,Brown,Dog,5 years 2 months.,Male,Foster,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017,February
55335,Stray,Tuff,Hound/German Shepherd Dog,Brown,Dog,5 years 2 months.,Male,Adoption,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017,February
55336,Stray,Fuzz Ball,Domestic Long Hair,Orange,Cat,6 years 3 months.,Male,Adoption,03/31/2017,04/13/2017,Adult,Mature,4,13,2017,3,31,2017,February
55336,Stray,Fuzz Ball,Domestic Long Hair,Orange,Cat,6 years 3 months.,Male,Adoption,03/31/2017,04/14/2018,Adult,Mature,4,14,2018,3,31,2017,February
55337,Stray,Sally,Domestic Short Hair,Tabby,Cat,5 years 10 months.,Female,Adoption,03/29/2017,04/09/2017,Adult,Adult,4,9,2017,3,29,2017,February
55338,Stray,Otis,Hound/Mix,Brown and White,Dog,3 years 5 months.,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017,February
55338,Stray,Otis,Hound/Mix,Brown and White,Dog,3 years 5 months.,Male,Adoption,03/31/2017,10/21/2017,Adult,Adult,10,21,2017,3,31,2017,February
55339,Stray,Otis,Hound,Brown,Dog,3 years 5 months.,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017,February
55350,Unsuitable Accommodation,Angel,Husky,Grey and White,Dog,4 years 10 months.,Female,Transfer,04/01/2017,04/29/2017,Adult,Adult,4,29,2017,4,1,2017,February
55351,Stray,Oscar,Labrador Retriever/American Bulldog,Brown,Dog,4 years 5 months.,Male,Reclaimed,04/01/2017,04/03/2017,Adult,Adult,4,3,2017,4,1,2017,February
55351,Stray,Oscar,Labrador Retriever/American Bulldog,Brown,Dog,4 years 5 months.,Male,Adoption,04/01/2017,04/07/2017,Adult,Adult,4,7,2017,4,1,2017,February
55352,Incompatible with owner lifestyle,Dilenne,Domestic Long Hair,Brown and Black,Cat,10 years 3 months.,Female,Adoption,04/01/2017,04/07/2017,Mature,Senior,4,7,2017,4,1,2017,February
55354,Incompatible with owner lifestyle,Winnie,Domestic Short Hair,Black,Cat,15 years 3 months.,Female,Adoption,04/01/2017,04/28/2017,Geriatric,Geriatric,4,28,2017,4,1,2017,February
55355,Stray,Ria,Domestic Long Hair,Tortoiseshell,Cat,14 years 3 months.,Female,Transfer,04/02/2017,04/03/2017,Senior,Geriatric,4,3,2017,4,2,2017,February
55357,Unable to Afford,Oreo,Labrador Retriever/Pit Bull Terrier,Black and White,Dog,3 years 6 months.,Female,Adoption,04/02/2017,04/11/2017,Adult,Adult,4,11,2017,4,2,2017,February
55357,Unable to Afford,Oreo,Labrador Retriever/Pit Bull Terrier,Black and White,Dog,3 years 6 months.,Female,Adoption,04/02/2017,06/27/2017,Adult,Adult,6,27,2017,4,2,2017,February
55358,Police Assist,Ki,Shep Mix,Tan,Dog,4 years 3 months.,Male,Adoption,04/02/2017,05/15/2017,Adult,Adult,5,15,2017,4,2,2017,February
55359,Stray,Sharu,Domestic Short Hair,Brown and Black,Cat,11 years 9 months.,Female,Transfer,04/03/2017,04/28/2017,Senior,Senior,4,28,2017,4,3,2017,February
55360,Unable to Afford,Jinx,Domestic Short Hair,Tortoiseshell,Cat,16 years 1 month.,Female,Adoption,04/03/2017,04/07/2017,Geriatric,Geriatric,4,7,2017,4,3,2017,February
55361,Incompatible with owner lifestyle,Sweeny,Siamese/Mix,Seal,Cat,8 years 3 months.,Female,Adoption,04/03/2017,04/18/2017,Mature,Mature,4,18,2017,4,3,2017,February
55362,Stray,Lucy,Shep Mix,Black,Dog,5 years 3 months.,Female,Reclaimed,04/03/2017,04/03/2017,Adult,Adult,4,3,2017,4,3,2017,February
55364,Incompatible with owner lifestyle,Maverick,Terrier,Fawn,Dog,4 years 8 months.,Male,Reclaimed,04/03/2017,04/04/2017,Adult,Adult,4,4,2017,4,3,2017,February
55365,Incompatible with owner lifestyle,Sprout,Labrador Retriever/Terrier,Golden,Dog,11 years 9 months.,Male,Adoption,04/03/2017,04/22/2017,Senior,Senior,4,22,2017,4,3,2017,February
55366,Incompatible with owner lifestyle,Rafe,Domestic Short Hair,Brown and Black,Cat,4 years 4 months.,Male,Adoption,04/03/2017,04/07/2017,Adult,Adult,4,7,2017,4,3,2017,February
55369,Unsuitable Accommodation,Mango,Domestic Short Hair,Orange,Cat,14 years 4 months.,Female,Transfer,04/03/2017,05/15/2017,Senior,Geriatric,5,15,2017,4,3,2017,February
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Foster,04/03/2017,04/04/2017,Adult,Adult,4,4,2017,4,3,2017,February
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Foster,04/03/2017,04/18/2017,Adult,Adult,4,18,2017,4,3,2017,February
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Adoption,04/03/2017,06/06/2017,Adult,Adult,6,6,2017,4,3,2017,February
55371,Abandoned,Ronan,Calico,Tabby,Cat,3 weeks.,Female,Foster,04/03/2017,04/04/2017,Kitten,Puppy,4,4,2017,4,3,2017,February
55371,Abandoned,Ronan,Calico,Tabby,Cat,3 weeks.,Female,Foster,04/03/2017,04/18/2017,Kitten,Puppy,4,18,2017,4,3,2017,February
55372,Unsuitable Accommodation,Queen,Chihuahua/Rat Terrier,Tan and White,Dog,5 years 3 months.,Female,Adoption,04/03/2017,04/23/2017,Adult,Adult,4,23,2017,4,3,2017,February
55373,Unsuitable Accommodation,Kai,Pitbull,Blue,Dog,7 years 2 months.,Female,Adoption,04/03/2017,04/13/2017,Mature,Mature,4,13,2017,4,3,2017,February
55375,Stray,Nusan,Domestic Short Hair,White,Cat,4 years 8 months.,Unknown,Transfer,04/04/2017,04/17/2017,Adult,Adult,4,17,2017,4,4,2017,February
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017,February
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Foster,04/04/2017,08/31/2017,Adult,Adult,8,31,2017,4,4,2017,February
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Adoption,04/04/2017,12/01/2017,Adult,Adult,12,1,2017,4,4,2017,February
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017,February
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017,February
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Adoption,04/04/2017,11/06/2019,Adult,Adult,11,6,2019,4,4,2017,February
55378,Owner Died,Artemis,Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017,February
55378,Owner Died,Artemis,Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/02/2017,Adult,Adult,6,2,2017,4,4,2017,February
55379,Owner Died,Mercury,Domestic Short Hair,Grey,Cat,3 years 6 months.,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017,February
55379,Owner Died,Mercury,Domestic Short Hair,Grey,Cat,3 years 6 months.,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017,February
55380,Owner Died,Jupiter,Domestic Short Hair,Grey,Cat,4 years 9 months.,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017,February
55380,Owner Died,Jupiter,Domestic Short Hair,Grey,Cat,4 years 9 months.,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017,February
55381,Stray,Rat-ta-tat,Domestic Short Hair,Black,Cat,4 years 2 months.,Male,Adoption,04/04/2017,04/18/2017,Adult,Adult,4,18,2017,4,4,2017,February
55382,Owner Died,Junetta,Domestic Short Hair,Orange,Cat,10 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Mature,Senior,4,6,2017,4,4,2017,February
55382,Owner Died,Junetta,Domestic Short Hair,Orange,Cat,10 years 3 months.,Female,Transfer,04/04/2017,07/06/2017,Mature,Senior,7,6,2017,4,4,2017,February
55383,Owner Died,Emmy,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017,February
55383,Owner Died,Emmy,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/18/2017,Adult,Adult,6,18,2017,4,4,2017,February
55384,Owner Died,Henrietta,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017,February
55384,Owner Died,Henrietta,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/07/2017,Adult,Adult,6,7,2017,4,4,2017,February
55385,Owner Died,Rowena,Domestic Short Hair,Tortoiseshell,Cat,3 years 9 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017,February
55385,Owner Died,Rowena,Domestic Short Hair,Tortoiseshell,Cat,3 years 9 months.,Female,Transfer,04/04/2017,06/23/2017,Adult,Adult,6,23,2017,4,4,2017,February
55386,Owner Died,Libby,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017,February
55386,Owner Died,Libby,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/21/2017,Adult,Adult,6,21,2017,4,4,2017,February
55389,Stray,Vulcan,Domestic Short Hair,Brown and Black,Cat,4 years 3 months.,Male,Adoption,04/04/2017,04/12/2017,Adult,Adult,4,12,2017,4,4,2017,February
55391,Stray,Reverend Bell,German Shepherd Dog,Brown and Black,Dog,10 years 3 months.,Male,Reclaimed,04/05/2017,04/06/2017,Mature,Senior,4,6,2017,4,5,2017,February
55394,Stray,Annie,Shih Tzu,White and Tan,Dog,15 years 3 months.,Female,Reclaimed,04/05/2017,04/06/2017,Geriatric,Geriatric,4,6,2017,4,5,2017,February
55395,Stray,Munster,"Poodle, Miniature/Mix",Black,Dog,9 years 3 months.,Male,Adoption,04/05/2017,04/13/2017,Mature,Senior,4,13,2017,4,5,2017,February
55396,Abandoned,Gray,Domestic Short Hair,Grey and White,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017,February
55397,Abandoned,Brown,Domestic Short Hair,Brown and Black,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017,February
55398,Abandoned,White,Domestic Short Hair,White and Black,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017,February
