id,intakereason,breedname,speciesname,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
63487,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Adoption,06/08/2019,02/03/2020,Adult,Adult,2,3,2020,6,8,2019
63490,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,06/08/2019,06/20/2019,Adult,Adult,6,20,2019,6,8,2019
63491,Unable to Afford,Domestic Short Hair,Cat,Female,Foster,06/08/2019,06/14/2019,Adult,Adult,6,14,2019,6,8,2019
63491,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,06/08/2019,07/23/2019,Adult,Adult,7,23,2019,6,8,2019
63492,Unable to Afford,Domestic Long Hair,Cat,Male,Adoption,06/08/2019,06/27/2019,Adult,Mature,6,27,2019,6,8,2019
63493,Unable to Afford,Domestic Long Hair,Cat,Male,Foster,06/08/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,8,2019
63493,Unable to Afford,Domestic Long Hair,Cat,Male,Adoption,06/08/2019,07/06/2019,Adolescent,Adolescent,7,6,2019,6,8,2019
63494,Unable to Afford,Domestic Long Hair,Cat,Male,Foster,06/08/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,8,2019
63494,Unable to Afford,Domestic Long Hair,Cat,Male,Adoption,06/08/2019,07/19/2019,Adolescent,Adolescent,7,19,2019,6,8,2019
63495,Unable to Afford,Domestic Short Hair,Cat,Male,Foster,06/08/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,8,2019
63495,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,07/25/2019,Adolescent,Adolescent,7,25,2019,6,8,2019
63496,Unable to Afford,Domestic Short Hair,Cat,Male,Foster,06/08/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,8,2019
63496,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,07/19/2019,Adolescent,Adolescent,7,19,2019,6,8,2019
63497,Unable to Afford,Domestic Medium Hair,Cat,Female,Foster,06/08/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,8,2019
63497,Unable to Afford,Domestic Medium Hair,Cat,Female,Adoption,06/08/2019,07/20/2019,Adolescent,Adolescent,7,20,2019,6,8,2019
63498,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,07/01/2019,Adolescent,Adolescent,7,1,2019,6,8,2019
63499,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,06/08/2019,06/18/2019,Adolescent,Adolescent,6,18,2019,6,8,2019
63500,Unable to Afford,Domestic Short Hair,Cat,Male,Foster,06/08/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,8,2019
63500,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,07/14/2019,Adolescent,Adolescent,7,14,2019,6,8,2019
63501,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,8,2019
63502,Unable to Afford,Domestic Short Hair,Cat,Male,Foster,06/08/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,8,2019
63502,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,07/06/2019,Adolescent,Adolescent,7,6,2019,6,8,2019
63503,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,06/30/2019,Adolescent,Adolescent,6,30,2019,6,8,2019
63504,Unable to Afford,Domestic Short Hair,Cat,Female,Foster,06/08/2019,06/14/2019,Adult,Adult,6,14,2019,6,8,2019
63504,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,06/08/2019,07/18/2019,Adult,Adult,7,18,2019,6,8,2019
63504,Unable to Afford,Domestic Short Hair,Cat,Female,Foster,06/08/2019,10/30/2021,Adult,Adult,10,30,2021,6,8,2019
63504,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,06/08/2019,11/12/2021,Adult,Adult,11,12,2021,6,8,2019
63505,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,06/08/2019,06/22/2019,Adolescent,Adolescent,6,22,2019,6,8,2019
63506,Stray,Cattle Dog/Mix,Dog,Female,Reclaimed,06/08/2019,06/09/2019,Mature,Senior,6,9,2019,6,8,2019
63507,Stray,Beagle/Mix,Dog,Female,Adoption,06/09/2019,08/03/2019,Adult,Adult,8,3,2019,6,9,2019
63509,Stray,English Bulldog,Dog,Male,Adoption,06/10/2019,06/20/2019,Adult,Adult,6,20,2019,6,10,2019
63510,Incompatible with other pets,Domestic Short Hair,Cat,Male,Foster,06/10/2019,06/11/2019,Adolescent,Adolescent,6,11,2019,6,10,2019
63510,Incompatible with other pets,Domestic Short Hair,Cat,Male,Foster,06/10/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,10,2019
63510,Incompatible with other pets,Domestic Short Hair,Cat,Male,Adoption,06/10/2019,08/02/2019,Adolescent,Adolescent,8,2,2019,6,10,2019
63511,Incompatible with other pets,Domestic Long Hair,Cat,Male,Foster,06/10/2019,06/11/2019,Adolescent,Adolescent,6,11,2019,6,10,2019
63511,Incompatible with other pets,Domestic Long Hair,Cat,Male,Foster,06/10/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,10,2019
63511,Incompatible with other pets,Domestic Long Hair,Cat,Male,Adoption,06/10/2019,08/06/2019,Adolescent,Adolescent,8,6,2019,6,10,2019
63512,Stray,Domestic Short Hair,Cat,Female,Transfer,06/10/2019,06/18/2019,Adult,Adult,6,18,2019,6,10,2019
63514,Stray,Domestic Long Hair,Cat,Male,Adoption,06/10/2019,06/17/2019,Adolescent,Adolescent,6,17,2019,6,10,2019
63515,Stray,Domestic Short Hair,Cat,Female,Stolen,06/10/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,10,2019
63516,Incompatible with owner lifestyle,Mix,Dog,Female,Adoption,06/10/2019,06/15/2019,Adolescent,Adolescent,6,15,2019,6,10,2019
63517,Stray,Domestic Short Hair,Cat,Male,Adoption,06/10/2019,06/19/2019,Adult,Adult,6,19,2019,6,10,2019
63517,Stray,Domestic Short Hair,Cat,Male,Reclaimed,06/10/2019,10/20/2021,Adult,Adult,10,20,2021,6,10,2019
63518,Stray,Domestic Short Hair,Cat,Male,Adoption,06/10/2019,06/22/2019,Adolescent,Adolescent,6,22,2019,6,10,2019
63521,Moving,Labrador Retriever/Hound,Dog,Male,Adoption,06/11/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,11,2019
63522,Moving,Labrador Retriever/Hound,Dog,Female,Adoption,06/11/2019,06/29/2019,Adult,Adult,6,29,2019,6,11,2019
63523,Incompatible with other pets,Husky,Dog,Male,Adoption,06/11/2019,07/06/2019,Adult,Mature,7,6,2019,6,11,2019
63524,Incompatible with other pets,Husky,Dog,Female,Adoption,06/11/2019,06/24/2019,Adult,Mature,6,24,2019,6,11,2019
63529,DOA,Siamese/Domestic Short Hair,Cat,Male,Reclaimed,06/12/2019,06/18/2019,Adolescent,Adolescent,6,18,2019,6,12,2019
63530,Allergies,Domestic Short Hair,Cat,Female,Adoption,06/12/2019,07/01/2019,Adult,Adult,7,1,2019,6,12,2019
63531,Allergies,Domestic Short Hair,Cat,Female,Adoption,06/12/2019,06/28/2019,Adult,Adult,6,28,2019,6,12,2019
63533,Incompatible with owner lifestyle,Terrier/Chihuahua,Dog,Female,Adoption,06/12/2019,07/01/2019,Mature,Senior,7,1,2019,6,12,2019
63534,Incompatible with owner lifestyle,Poodle,Dog,Female,Adoption,06/12/2019,06/28/2019,Mature,Senior,6,28,2019,6,12,2019
63536,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/12/2019,06/18/2019,Adolescent,Adolescent,6,18,2019,6,12,2019
63536,Litter relinquishment,Domestic Short Hair,Cat,Male,Reclaimed,06/12/2019,09/03/2019,Adolescent,Adolescent,9,3,2019,6,12,2019
63537,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/12/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,12,2019
63538,Stray,Domestic Short Hair,Cat,Female,Foster,06/13/2019,06/19/2019,Adolescent,Adolescent,6,19,2019,6,13,2019
63538,Stray,Domestic Short Hair,Cat,Female,Adoption,06/13/2019,08/16/2019,Adolescent,Adolescent,8,16,2019,6,13,2019
63539,Stray,Domestic Long Hair,Cat,Female,Foster,06/13/2019,06/19/2019,Adolescent,Adolescent,6,19,2019,6,13,2019
63539,Stray,Domestic Long Hair,Cat,Female,Adoption,06/13/2019,08/14/2019,Adolescent,Adolescent,8,14,2019,6,13,2019
63540,Stray,Domestic Short Hair/Manx,Cat,Female,Foster,06/13/2019,06/19/2019,Kitten,Puppy,6,19,2019,6,13,2019
63541,Stray,Domestic Medium Hair,Cat,Male,Foster,06/13/2019,06/19/2019,Adolescent,Adolescent,6,19,2019,6,13,2019
63541,Stray,Domestic Medium Hair,Cat,Male,Adoption,06/13/2019,08/14/2019,Adolescent,Adolescent,8,14,2019,6,13,2019
63542,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,13,2019
63542,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,07/16/2019,Adolescent,Adolescent,7,16,2019,6,13,2019
63542,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/13/2019,08/02/2019,Adolescent,Adolescent,8,2,2019,6,13,2019
63543,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/13/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,13,2019
63543,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/13/2019,08/02/2019,Adolescent,Adolescent,8,2,2019,6,13,2019
63544,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,13,2019
63544,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,07/16/2019,Adolescent,Adolescent,7,16,2019,6,13,2019
63544,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/13/2019,08/09/2019,Adolescent,Adolescent,8,9,2019,6,13,2019
63545,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,06/14/2019,Adult,Adult,6,14,2019,6,13,2019
63545,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/13/2019,08/13/2019,Adult,Adult,8,13,2019,6,13,2019
63546,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/13/2019,06/14/2019,Kitten,Puppy,6,14,2019,6,13,2019
63547,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/13/2019,06/14/2019,Adolescent,Adolescent,6,14,2019,6,13,2019
63547,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/13/2019,07/30/2019,Adolescent,Adolescent,7,30,2019,6,13,2019
63547,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/13/2019,08/31/2019,Adolescent,Adolescent,8,31,2019,6,13,2019
63549,Allergies,Domestic Short Hair,Cat,Male,Adoption,06/13/2019,06/26/2019,Adult,Adult,6,26,2019,6,13,2019
63549,Allergies,Domestic Short Hair,Cat,Male,Adoption,06/13/2019,09/06/2020,Adult,Adult,9,6,2020,6,13,2019
63550,Stray,Boxer/Bully Breed Mix,Dog,Male,Adoption,06/13/2019,08/17/2019,Adult,Adult,8,17,2019,6,13,2019
63552,Incompatible with owner lifestyle,Beagle/Bully Breed Mix,Dog,Male,Adoption,06/13/2019,07/06/2019,Mature,Mature,7,6,2019,6,13,2019
63554,Stray,Domestic Short Hair,Cat,Female,Adoption,06/14/2019,07/02/2019,Adult,Adult,7,2,2019,6,14,2019
63555,Stray,Domestic Short Hair,Cat,Female,Foster,06/14/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,14,2019
63555,Stray,Domestic Short Hair,Cat,Female,Adoption,06/14/2019,07/09/2019,Adolescent,Adolescent,7,9,2019,6,14,2019
63556,Stray,Domestic Short Hair,Cat,Male,Adoption,06/14/2019,06/28/2019,Adult,Adult,6,28,2019,6,14,2019
63557,Stray,Domestic Short Hair,Cat,Male,Foster,06/14/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,14,2019
63557,Stray,Domestic Short Hair,Cat,Male,Adoption,06/14/2019,08/09/2019,Adolescent,Adolescent,8,9,2019,6,14,2019
63559,Moving,Shih Tzu/Yorkshire Terrier,Dog,Female,Adoption,06/14/2019,06/19/2019,Mature,Mature,6,19,2019,6,14,2019
63560,Moving,Chihuahua,Dog,Male,Adoption,06/14/2019,06/26/2019,Mature,Mature,6,26,2019,6,14,2019
63561,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,06/14/2019,07/05/2019,Mature,Senior,7,5,2019,6,14,2019
63563,Stray,Domestic Long Hair,Cat,Female,Foster,06/14/2019,06/18/2019,Kitten,Puppy,6,18,2019,6,14,2019
63564,Stray,Domestic Short Hair,Cat,Male,Foster,06/14/2019,06/18/2019,Kitten,Puppy,6,18,2019,6,14,2019
63565,Incompatible with owner lifestyle,Chihuahua,Dog,Male,Adoption,06/14/2019,06/27/2019,Mature,Mature,6,27,2019,6,14,2019
63566,Moving,Belgian Shepherd Malinois,Dog,Male,Adoption,06/14/2019,06/29/2019,Adult,Adult,6,29,2019,6,14,2019
63567,Moving,Chihuahua,Dog,Male,Adoption,06/14/2019,06/29/2019,Adult,Adult,6,29,2019,6,14,2019
63570,Stray,Domestic Short Hair,Cat,Female,Adoption,06/15/2019,07/29/2019,Mature,Mature,7,29,2019,6,15,2019
63571,Unsuitable Accommodation,Domestic Short Hair,Cat,Female,Adoption,06/15/2019,06/26/2019,Adult,Adult,6,26,2019,6,15,2019
63572,Unsuitable Accommodation,Domestic Short Hair,Cat,Female,Adoption,06/15/2019,08/17/2019,Adult,Adult,8,17,2019,6,15,2019
63578,Stray,Yellow Labrador Retriever/Mix,Dog,Male,Reclaimed,06/16/2019,06/17/2019,Adult,Adult,6,17,2019,6,16,2019
63579,Stray,Domestic Short Hair,Cat,Male,Foster,06/16/2019,06/19/2019,Adolescent,Adolescent,6,19,2019,6,16,2019
63579,Stray,Domestic Short Hair,Cat,Male,Adoption,06/16/2019,07/25/2019,Adolescent,Adolescent,7,25,2019,6,16,2019
63580,Stray,Maltese,Dog,Male,Reclaimed,06/16/2019,06/23/2019,Adult,Adult,6,23,2019,6,16,2019
63581,Stray,Labrador Retriever/Mix,Dog,Male,Reclaimed,06/16/2019,06/18/2019,Geriatric,Geriatric,6,18,2019,6,16,2019
63585,Stray,Shar Pei,Dog,Male,Adoption,06/17/2019,06/29/2019,Adolescent,Adolescent,6,29,2019,6,17,2019
63586,Stray,Cattle Dog,Dog,Male,Reclaimed,06/17/2019,06/18/2019,Adult,Adult,6,18,2019,6,17,2019
63587,Stray,Domestic Long Hair,Cat,Male,Foster,06/17/2019,06/20/2019,Adolescent,Adolescent,6,20,2019,6,17,2019
63587,Stray,Domestic Long Hair,Cat,Male,Foster,06/17/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,17,2019
63587,Stray,Domestic Long Hair,Cat,Male,Foster,06/17/2019,09/25/2019,Adolescent,Adolescent,9,25,2019,6,17,2019
63587,Stray,Domestic Long Hair,Cat,Male,Adoption,06/17/2019,10/15/2019,Adolescent,Adolescent,10,15,2019,6,17,2019
63588,Allergies,Domestic Short Hair,Cat,Female,Adoption,06/17/2019,08/02/2019,Mature,Mature,8,2,2019,6,17,2019
63591,Stray,Domestic Short Hair,Cat,Female,Adoption,06/17/2019,07/07/2019,Adult,Adult,7,7,2019,6,17,2019
63593,Stray,Domestic Short Hair,Cat,Female,Foster,06/17/2019,06/28/2019,Adult,Adult,6,28,2019,6,17,2019
63593,Stray,Domestic Short Hair,Cat,Female,Adoption,06/17/2019,02/02/2020,Adult,Adult,2,2,2020,6,17,2019
63594,Stray,Beagle/Mix,Dog,Female,Reclaimed,06/17/2019,06/18/2019,Mature,Mature,6,18,2019,6,17,2019
63596,Stray,Beagle,Dog,Male,Adoption,06/17/2019,07/01/2019,Adult,Adult,7,1,2019,6,17,2019
63600,Stray,Domestic Short Hair,Cat,Male,Adoption,06/19/2019,07/02/2019,Adult,Adult,7,2,2019,6,19,2019
63601,Stray,Walker Hound,Dog,Female,Adoption,06/19/2019,07/08/2019,Adult,Adult,7,8,2019,6,19,2019
63601,Stray,Walker Hound,Dog,Female,Adoption,06/19/2019,08/13/2019,Adult,Adult,8,13,2019,6,19,2019
63602,Stray,Husky,Dog,Male,Foster,06/19/2019,07/03/2019,Adult,Adult,7,3,2019,6,19,2019
63602,Stray,Husky,Dog,Male,Foster,06/19/2019,07/17/2019,Adult,Adult,7,17,2019,6,19,2019
63602,Stray,Husky,Dog,Male,Adoption,06/19/2019,07/23/2019,Adult,Adult,7,23,2019,6,19,2019
63602,Stray,Husky,Dog,Male,Adoption,06/19/2019,01/06/2020,Adult,Adult,1,6,2020,6,19,2019
63607,Stray,Shiba Inu/Mix,Dog,Female,Adoption,06/19/2019,07/05/2019,Adult,Adult,7,5,2019,6,19,2019
63608,Stray,Shiba Inu/Mix,Dog,Female,Adoption,06/19/2019,06/29/2019,Adolescent,Adolescent,6,29,2019,6,19,2019
63609,Stray,Shiba Inu/Mix,Dog,Female,Adoption,06/19/2019,06/30/2019,Adolescent,Adolescent,6,30,2019,6,19,2019
63610,Stray,Shiba Inu/Mix,Dog,Male,Adoption,06/19/2019,06/28/2019,Adolescent,Adolescent,6,28,2019,6,19,2019
63610,Stray,Shiba Inu/Mix,Dog,Male,Adoption,06/19/2019,10/01/2019,Adolescent,Adolescent,10,1,2019,6,19,2019
63621,Sick/Injured,Domestic Short Hair,Cat,Female,Foster,06/20/2019,06/22/2019,Adult,Adult,6,22,2019,6,20,2019
63621,Sick/Injured,Domestic Short Hair,Cat,Female,Foster,06/20/2019,06/23/2019,Adult,Adult,6,23,2019,6,20,2019
63621,Sick/Injured,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,07/13/2019,Adult,Adult,7,13,2019,6,20,2019
63623,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/20/2019,06/24/2019,Adolescent,Adolescent,6,24,2019,6,20,2019
63623,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,07/20/2019,Adolescent,Adolescent,7,20,2019,6,20,2019
63623,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,06/22/2020,Adolescent,Adolescent,6,22,2020,6,20,2019
63624,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/20/2019,06/24/2019,Adolescent,Adolescent,6,24,2019,6,20,2019
63624,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,07/20/2019,Adolescent,Adolescent,7,20,2019,6,20,2019
63624,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,08/08/2019,Adolescent,Adolescent,8,8,2019,6,20,2019
63625,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/20/2019,06/24/2019,Adolescent,Adolescent,6,24,2019,6,20,2019
63625,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,07/20/2019,Adolescent,Adolescent,7,20,2019,6,20,2019
63626,Moving,Boxer,Dog,Female,Foster,06/20/2019,07/05/2019,Mature,Senior,7,5,2019,6,20,2019
63626,Moving,Boxer,Dog,Female,Adoption,06/20/2019,07/11/2019,Mature,Senior,7,11,2019,6,20,2019
63627,Moving,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,06/27/2019,Adolescent,Adolescent,6,27,2019,6,20,2019
63628,Moving,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,07/05/2019,Adolescent,Adolescent,7,5,2019,6,20,2019
63628,Moving,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,08/17/2019,Adolescent,Adolescent,8,17,2019,6,20,2019
63629,Incompatible with owner lifestyle,Shep Mix,Dog,Male,Adoption,06/20/2019,06/26/2019,Adolescent,Adolescent,6,26,2019,6,20,2019
63631,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/20/2019,06/22/2019,Adolescent,Adolescent,6,22,2019,6,20,2019
63631,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,08/31/2019,Adolescent,Adolescent,8,31,2019,6,20,2019
63632,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/20/2019,06/22/2019,Adolescent,Adolescent,6,22,2019,6,20,2019
63632,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,08/30/2019,Adolescent,Adolescent,8,30,2019,6,20,2019
63633,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/20/2019,06/22/2019,Adolescent,Adolescent,6,22,2019,6,20,2019
63633,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,08/30/2019,Adolescent,Adolescent,8,30,2019,6,20,2019
63634,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/20/2019,06/22/2019,Adult,Adult,6,22,2019,6,20,2019
63634,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/20/2019,09/03/2019,Adult,Adult,9,3,2019,6,20,2019
63635,Stray,Domestic Short Hair,Cat,Male,Foster,06/20/2019,06/21/2019,Adolescent,Adolescent,6,21,2019,6,20,2019
63635,Stray,Domestic Short Hair,Cat,Male,Adoption,06/20/2019,07/12/2019,Adolescent,Adolescent,7,12,2019,6,20,2019
63636,Incompatible with owner lifestyle,Labrador Retriever/Bully Breed Mix,Dog,Male,Adoption,06/20/2019,06/29/2019,Adolescent,Adolescent,6,29,2019,6,20,2019
63637,Stray,Shep Mix,Dog,Male,Reclaimed,06/20/2019,06/20/2019,Adult,Adult,6,20,2019,6,20,2019
63638,Stray,Terrier/Mix,Dog,Male,Reclaimed,06/21/2019,06/24/2019,Adult,Adult,6,24,2019,6,21,2019
63640,Stray,Domestic Short Hair,Cat,Male,Adoption,06/21/2019,07/06/2019,Adult,Adult,7,6,2019,6,21,2019
63641,Landlord issues,Domestic Long Hair,Cat,Female,Transfer,06/21/2019,06/21/2019,Adult,Adult,6,21,2019,6,21,2019
63643,Unable to Afford,Labrador Retriever,Dog,Female,Foster,06/21/2019,07/30/2019,Mature,Senior,7,30,2019,6,21,2019
63643,Unable to Afford,Labrador Retriever,Dog,Female,Adoption,06/21/2019,08/09/2019,Mature,Senior,8,9,2019,6,21,2019
63645,Stray,Bluetick Coonhound,Dog,Female,Adoption,06/21/2019,07/27/2019,Adult,Adult,7,27,2019,6,21,2019
63647,Stray,German Shepherd Dog,Dog,Male,Reclaimed,06/21/2019,06/21/2019,Adult,Adult,6,21,2019,6,21,2019
63649,Unsuitable Accommodation,Domestic Long Hair,Cat,Female,Adoption,06/21/2019,07/05/2019,Kitten,Puppy,7,5,2019,6,21,2019
63650,Unsuitable Accommodation,Domestic Long Hair,Cat,Male,Adoption,06/21/2019,07/05/2019,Kitten,Puppy,7,5,2019,6,21,2019
63652,Stray,Shih Tzu,Dog,Male,Reclaimed,06/21/2019,06/21/2019,Senior,Geriatric,6,21,2019,6,21,2019
63653,Stray,German Shorthaired Pointer,Dog,Female,Reclaimed,06/21/2019,06/21/2019,Mature,Mature,6,21,2019,6,21,2019
63654,Stray,Boston Terrier/Rat Terrier,Dog,Female,Reclaimed,06/21/2019,06/21/2019,Adult,Adult,6,21,2019,6,21,2019
63655,Moving,Domestic Short Hair,Cat,Male,Adoption,06/22/2019,07/02/2019,Adult,Adult,7,2,2019,6,22,2019
63656,Stray,Domestic Short Hair,Cat,Female,Adoption,06/22/2019,07/19/2019,Adult,Adult,7,19,2019,6,22,2019
63658,Incompatible with other pets,Husky/Labrador Retriever,Dog,Female,Adoption,06/22/2019,07/05/2019,Adult,Adult,7,5,2019,6,22,2019
63659,Incompatible with owner lifestyle,Labrador Retriever/Mix,Dog,Female,Adoption,06/22/2019,07/05/2019,Adolescent,Adolescent,7,5,2019,6,22,2019
63660,Sick/Injured,Domestic Short Hair,Cat,Female,Foster,06/23/2019,06/26/2019,Adolescent,Adolescent,6,26,2019,6,23,2019
63660,Sick/Injured,Domestic Short Hair,Cat,Female,Adoption,06/23/2019,07/19/2019,Adolescent,Adolescent,7,19,2019,6,23,2019
63661,Stray,Labrador Retriever,Dog,Male,Reclaimed,06/23/2019,06/23/2019,Adult,Mature,6,23,2019,6,23,2019
63662,Moving,Golden Retriever/Mix,Dog,Male,Transfer,06/24/2019,06/29/2019,Mature,Senior,6,29,2019,6,24,2019
63664,Stray,Domestic Short Hair,Cat,Male,Foster,06/24/2019,06/25/2019,Kitten,Puppy,6,25,2019,6,24,2019
63664,Stray,Domestic Short Hair,Cat,Male,Foster,06/24/2019,06/27/2019,Kitten,Puppy,6,27,2019,6,24,2019
63665,Stray,Domestic Short Hair,Cat,Female,Foster,06/24/2019,06/25/2019,Adolescent,Adolescent,6,25,2019,6,24,2019
63665,Stray,Domestic Short Hair,Cat,Female,Foster,06/24/2019,06/27/2019,Adolescent,Adolescent,6,27,2019,6,24,2019
63665,Stray,Domestic Short Hair,Cat,Female,Adoption,06/24/2019,08/25/2019,Adolescent,Adolescent,8,25,2019,6,24,2019
63665,Stray,Domestic Short Hair,Cat,Female,Adoption,06/24/2019,09/19/2019,Adolescent,Adolescent,9,19,2019,6,24,2019
63666,Moving,Domestic Short Hair,Cat,Male,Adoption,06/24/2019,07/01/2019,Adolescent,Adolescent,7,1,2019,6,24,2019
63667,Stray,Border Collie/Terrier,Dog,Female,Reclaimed,06/24/2019,06/24/2019,Adult,Adult,6,24,2019,6,24,2019
63671,Allergies,Domestic Long Hair,Cat,Male,Adoption,06/24/2019,08/02/2019,Adult,Adult,8,2,2019,6,24,2019
63674,Stray,Domestic Short Hair,Cat,Male,Released To Wild,06/24/2019,06/26/2019,Adult,Adult,6,26,2019,6,24,2019
63675,Allergies,Domestic Short Hair,Cat,Male,Adoption,06/24/2019,07/30/2019,Mature,Senior,7,30,2019,6,24,2019
63676,Stray,Domestic Short Hair,Cat,Male,Released To Wild,06/24/2019,06/26/2019,Adult,Adult,6,26,2019,6,24,2019
63677,Allergies,Domestic Short Hair,Cat,Female,Adoption,06/24/2019,07/31/2019,Mature,Senior,7,31,2019,6,24,2019
