id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,movementDate1,movementDate2,movementDate3,movementDate1R
69941,Owner Deceased,Kody,Boxer/Bully Breed Mix,Red,Dog,1 year 6 months.,Male,Adoption,06/01/2021,01/13/2022,Adolescent,1,13,2022,January
69941,Owner Deceased,Kody,Boxer/Bully Breed Mix,Red,Dog,1 year 6 months.,Male,Adoption,06/01/2021,01/15/2022,Adolescent,1,15,2022,January
69942,Stray,Bright Eyes,Domestic Short Hair,Calico,Cat,8 months.,Female,Foster,06/01/2021,06/09/2021,Adolescent,6,9,2021,June
69942,Stray,Bright Eyes,Domestic Short Hair,Calico,Cat,8 months.,Female,Adoption,06/01/2021,07/17/2021,Adolescent,7,17,2021,July
69945,Unable to Afford,Ariel,Labrador Retriever/Boxer,Tan,Dog,6 years 5 months.,Female,Reclaimed,06/01/2021,06/11/2021,Adult,6,11,2021,June
69951,Stray,BonBon,Domestic Long Hair,Orange,Cat,8 months.,Male,Adoption,06/02/2021,06/14/2021,Adolescent,6,14,2021,June
69952,Stray,Dan,Bully Breed Mix,White and Black,Dog,5 years 0 months.,Male,Adoption,06/02/2021,06/15/2021,Adult,6,15,2021,June
69961,Stray,Steve,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69961,Stray,Steve,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69961,Stray,Steve,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,08/09/2021,Kitten,8,9,2021,August
69962,Stray,Lavender Gooms,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69962,Stray,Lavender Gooms,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69962,Stray,Lavender Gooms,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Adoption,06/02/2021,08/08/2021,Kitten,8,8,2021,August
69963,Stray,Pennywhistle,Labrador Retriever/Mix,"Black, Brown and White",Dog,7 months.,Female,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69963,Stray,Pennywhistle,Labrador Retriever/Mix,"Black, Brown and White",Dog,7 months.,Female,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69963,Stray,Pennywhistle,Labrador Retriever/Mix,"Black, Brown and White",Dog,7 months.,Female,Adoption,06/02/2021,08/08/2021,Kitten,8,8,2021,August
69964,Stray,Pluto,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69964,Stray,Pluto,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69964,Stray,Pluto,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,08/10/2021,Kitten,8,10,2021,August
69965,Stray,Tank,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69965,Stray,Tank,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69965,Stray,Tank,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,08/10/2021,Kitten,8,10,2021,August
69966,Stray,Oliver,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69966,Stray,Oliver,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69966,Stray,Oliver,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,08/06/2021,Kitten,8,6,2021,August
69966,Stray,Oliver,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,11/02/2021,Kitten,11,2,2021,November
69967,Stray,Shania Twain,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69967,Stray,Shania Twain,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69967,Stray,Shania Twain,Labrador Retriever/Mix,Black and White,Dog,7 months.,Female,Adoption,06/02/2021,08/07/2021,Kitten,8,7,2021,August
69968,Stray,Ron Burgundy,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69968,Stray,Ron Burgundy,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69968,Stray,Ron Burgundy,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Adoption,06/02/2021,08/07/2021,Kitten,8,7,2021,August
69969,Stray,Samuel,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69969,Stray,Samuel,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69969,Stray,Samuel,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Adoption,06/02/2021,08/05/2021,Kitten,8,5,2021,August
69970,Stray,Ricky Bobby,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69970,Stray,Ricky Bobby,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69970,Stray,Ricky Bobby,Labrador Retriever/Mix,Black and White,Dog,7 months.,Male,Adoption,06/02/2021,08/06/2021,Kitten,8,6,2021,August
69971,Stray,Bill,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/02/2021,Kitten,6,2,2021,June
69971,Stray,Bill,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Foster,06/02/2021,06/15/2021,Kitten,6,15,2021,June
69971,Stray,Bill,Labrador Retriever/Mix,Brown and Black,Dog,7 months.,Male,Adoption,06/02/2021,08/08/2021,Kitten,8,8,2021,August
69972,Litter relinquishment,Gypsy,Beagle,Tricolour,Dog,8 years 0 months.,Female,Adoption,06/03/2021,06/20/2021,Mature,6,20,2021,June
69973,Litter relinquishment,Big Girl,Beagle,Tricolour,Dog,2 years 4 months.,Female,Foster,06/03/2021,08/05/2021,Adult,8,5,2021,August
69973,Litter relinquishment,Big Girl,Beagle,Tricolour,Dog,2 years 4 months.,Female,Adoption,06/03/2021,09/23/2021,Adult,9,23,2021,September
69974,Litter relinquishment,Sasha,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Adoption,06/03/2021,06/08/2021,Adolescent,6,8,2021,June
69974,Litter relinquishment,Sasha,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Adoption,06/03/2021,10/16/2021,Adolescent,10,16,2021,October
69974,Litter relinquishment,Sasha,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Foster,06/03/2021,11/25/2021,Adolescent,11,25,2021,November
69974,Litter relinquishment,Sasha,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Adoption,06/03/2021,11/28/2021,Adolescent,11,28,2021,November
69975,Litter relinquishment,Time Jump,Beagle/Chihuahua,Black and White,Dog,8 months.,Female,Adoption,06/03/2021,06/08/2021,Adolescent,6,8,2021,June
69976,Litter relinquishment,Immortality,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Male,Foster,06/03/2021,06/03/2021,Adolescent,6,3,2021,June
69976,Litter relinquishment,Immortality,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Male,Adoption,06/03/2021,06/11/2021,Adolescent,6,11,2021,June
69977,Litter relinquishment,Addie,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Foster,06/03/2021,06/03/2021,Adolescent,6,3,2021,June
69977,Litter relinquishment,Addie,Beagle/Chihuahua,Black and Tan,Dog,8 months.,Female,Adoption,06/03/2021,06/10/2021,Adolescent,6,10,2021,June
69978,Litter relinquishment,Schwabb,Beagle/Chihuahua,Yellow,Dog,8 months.,Male,Foster,06/03/2021,06/03/2021,Adolescent,6,3,2021,June
69978,Litter relinquishment,Schwabb,Beagle/Chihuahua,Yellow,Dog,8 months.,Male,Adoption,06/03/2021,06/12/2021,Adolescent,6,12,2021,June
69979,Litter relinquishment,Estelle,Beagle/Chihuahua,White and Black,Dog,8 months.,Female,Foster,06/03/2021,06/03/2021,Adolescent,6,3,2021,June
69979,Litter relinquishment,Estelle,Beagle/Chihuahua,White and Black,Dog,8 months.,Female,Adoption,06/03/2021,06/10/2021,Adolescent,6,10,2021,June
69980,Litter relinquishment,Briggs,Beagle/Chihuahua,White and Black,Dog,9 months.,Male,Foster,06/03/2021,06/03/2021,Adolescent,6,3,2021,June
69980,Litter relinquishment,Briggs,Beagle/Chihuahua,White and Black,Dog,9 months.,Male,Adoption,06/03/2021,06/15/2021,Adolescent,6,15,2021,June
69980,Litter relinquishment,Briggs,Beagle/Chihuahua,White and Black,Dog,9 months.,Male,Adoption,06/03/2021,12/03/2021,Adolescent,12,3,2021,December
69980,Litter relinquishment,Briggs,Beagle/Chihuahua,White and Black,Dog,9 months.,Male,Adoption,06/03/2021,01/02/2022,Adolescent,1,2,2022,January
69981,Litter relinquishment,LaRue,Beagle/Chihuahua,White and Brown,Dog,8 months.,Female,Adoption,06/03/2021,06/11/2021,Adolescent,6,11,2021,June
69982,Litter relinquishment,Henry,Beagle/Chihuahua,Tricolour,Dog,8 months.,Male,Adoption,06/03/2021,06/12/2021,Adolescent,6,12,2021,June
69987,Stray,Working Cat: Pandora,Domestic Short Hair,Calico,Cat,3 years 2 months.,Female,Adoption,06/03/2021,07/18/2021,Adult,7,18,2021,July
69988,Stray,Chico,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69988,Stray,Chico,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/03/2021,07/25/2021,Adolescent,7,25,2021,July
69989,Stray,Floppy,Domestic Short Hair,Grey and White,Cat,8 months.,Male,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69989,Stray,Floppy,Domestic Short Hair,Grey and White,Cat,8 months.,Male,Adoption,06/03/2021,07/23/2021,Adolescent,7,23,2021,July
69990,Stray,Cotton,Domestic Short Hair,White and Tan,Cat,8 months.,Male,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69990,Stray,Cotton,Domestic Short Hair,White and Tan,Cat,8 months.,Male,Adoption,06/03/2021,07/23/2021,Adolescent,7,23,2021,July
69991,Stray,Chocolate Chip,Domestic Medium Hair,White and Black,Cat,8 months.,Male,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69991,Stray,Chocolate Chip,Domestic Medium Hair,White and Black,Cat,8 months.,Male,Adoption,06/03/2021,11/04/2021,Adolescent,11,4,2021,November
69992,Stray,Tapper,Domestic Medium Hair,White and Grey,Cat,8 months.,Male,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69992,Stray,Tapper,Domestic Medium Hair,White and Grey,Cat,8 months.,Male,Adoption,06/03/2021,07/26/2021,Adolescent,7,26,2021,July
69993,Allergies,Lunar Eclipse,Domestic Short Hair,Black,Cat,6 years 3 months.,Female,Adoption,06/03/2021,06/25/2021,Adult,6,25,2021,June
69995,Stray,Nyx,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/03/2021,06/20/2021,Adolescent,6,20,2021,June
69995,Stray,Nyx,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/03/2021,08/08/2021,Adolescent,8,8,2021,August
69997,Incompatible with owner lifestyle,Costello,Domestic Short Hair,Orange and White,Cat,1 year 1 month.,Male,Adoption,06/04/2021,07/02/2021,Adolescent,7,2,2021,July
69998,Abandoned,Runaway June,Domestic Long Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/04/2021,06/04/2021,Adolescent,6,4,2021,June
69998,Abandoned,Runaway June,Domestic Long Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/04/2021,07/26/2021,Adolescent,7,26,2021,July
69999,Abandoned,Grizzly Rose,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/04/2021,06/04/2021,Adolescent,6,4,2021,June
69999,Abandoned,Grizzly Rose,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/04/2021,07/23/2021,Adolescent,7,23,2021,July
70000,Abandoned,Tanya Tucker,Domestic Medium Hair,Black Tortie,Cat,8 months.,Female,Foster,06/04/2021,06/04/2021,Adolescent,6,4,2021,June
70000,Abandoned,Tanya Tucker,Domestic Medium Hair,Black Tortie,Cat,8 months.,Female,Adoption,06/04/2021,07/27/2021,Adolescent,7,27,2021,July
70001,Abandoned,Sam Hunt,Domestic Long Hair,Orange,Cat,8 months.,Male,Foster,06/04/2021,06/04/2021,Adolescent,6,4,2021,June
70001,Abandoned,Sam Hunt,Domestic Long Hair,Orange,Cat,8 months.,Male,Adoption,06/04/2021,07/23/2021,Adolescent,7,23,2021,July
70001,Abandoned,Sam Hunt,Domestic Long Hair,Orange,Cat,8 months.,Male,Adoption,06/04/2021,08/15/2021,Adolescent,8,15,2021,August
70002,Litter relinquishment,Darcy,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,06/04/2021,06/24/2021,Adolescent,6,24,2021,June
70003,Litter relinquishment,Emma,Domestic Short Hair,Black and White,Cat,8 months.,Female,Adoption,06/04/2021,06/24/2021,Adolescent,6,24,2021,June
70004,Incompatible with owner lifestyle,Abbott,Domestic Short Hair,Grey,Cat,1 year 0 months.,Male,Adoption,06/04/2021,07/02/2021,Adolescent,7,2,2021,July
70006,Born in Shelter,Jaffa,Domestic Short Hair,Orange,Cat,7 months.,Female,Foster,06/04/2021,06/19/2021,Kitten,6,19,2021,June
70006,Born in Shelter,Jaffa,Domestic Short Hair,Orange,Cat,7 months.,Female,Adoption,06/04/2021,08/19/2021,Kitten,8,19,2021,August
70007,Born in Shelter,Cara Cara,Domestic Short Hair,Orange,Cat,7 months.,Female,Foster,06/04/2021,06/19/2021,Kitten,6,19,2021,June
70007,Born in Shelter,Cara Cara,Domestic Short Hair,Orange,Cat,7 months.,Female,Adoption,06/04/2021,08/19/2021,Kitten,8,19,2021,August
70008,Born in Shelter,Bergamot,Domestic Short Hair,Orange,Cat,7 months.,Male,Foster,06/04/2021,06/19/2021,Kitten,6,19,2021,June
70008,Born in Shelter,Bergamot,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoption,06/04/2021,08/20/2021,Kitten,8,20,2021,August
70009,Born in Shelter,Seville,Domestic Short Hair,Orange,Cat,7 months.,Male,Foster,06/04/2021,06/19/2021,Kitten,6,19,2021,June
70009,Born in Shelter,Seville,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoption,06/04/2021,08/19/2021,Kitten,8,19,2021,August
70010,Stray,Hoop,German Shepherd Dog,Black and Tan,Dog,8 months.,Male,Adoption,06/04/2021,06/18/2021,Adolescent,6,18,2021,June
70012,Stray,Violet,Black and Tan Coonhound,Black and Tan,Dog,2 years 7 months.,Female,Adoption,06/05/2021,07/17/2021,Adult,7,17,2021,July
70012,Stray,Violet,Black and Tan Coonhound,Black and Tan,Dog,2 years 7 months.,Female,Adoption,06/05/2021,08/20/2021,Adult,8,20,2021,August
70013,Stray,Working Cat: Grandmother,Domestic Short Hair,Tortoiseshell,Cat,1 year 1 month.,Female,Adoption,06/05/2021,07/19/2021,Adolescent,7,19,2021,July
70014,Stray,Mooshka,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Foster,06/05/2021,06/15/2021,Adolescent,6,15,2021,June
70014,Stray,Mooshka,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Foster,06/05/2021,07/09/2021,Adolescent,7,9,2021,July
70014,Stray,Mooshka,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Adoption,06/05/2021,08/09/2021,Adolescent,8,9,2021,August
70015,Stray,Woodcutter,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/05/2021,06/15/2021,Adolescent,6,15,2021,June
70015,Stray,Woodcutter,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/05/2021,07/09/2021,Adolescent,7,9,2021,July
70015,Stray,Woodcutter,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/05/2021,08/22/2021,Adolescent,8,22,2021,August
70016,Stray,Big Bad Wolf,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/05/2021,06/15/2021,Adolescent,6,15,2021,June
70016,Stray,Big Bad Wolf,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/05/2021,07/09/2021,Adolescent,7,9,2021,July
70016,Stray,Big Bad Wolf,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/05/2021,08/05/2021,Adolescent,8,5,2021,August
70017,Stray,The Narrator,Domestic Short Hair,Buff,Cat,8 months.,Male,Foster,06/05/2021,06/15/2021,Adolescent,6,15,2021,June
70017,Stray,The Narrator,Domestic Short Hair,Buff,Cat,8 months.,Male,Foster,06/05/2021,07/09/2021,Adolescent,7,9,2021,July
70017,Stray,The Narrator,Domestic Short Hair,Buff,Cat,8 months.,Male,Adoption,06/05/2021,08/22/2021,Adolescent,8,22,2021,August
70021,Incompatible with owner lifestyle,Star,Doberman Pinscher,Black and Tan,Dog,2 years 7 months.,Female,Transfer,06/05/2021,06/10/2021,Adult,6,10,2021,June
70023,Stray,Doctor Spock,Domestic Short Hair,Grey,Cat,17 weeks.,Male,Foster,06/06/2021,06/29/2021,Kitten,6,29,2021,June
70024,Stray,Nurse Nightingale,Domestic Long Hair,Grey and black,Cat,9 months.,Female,Foster,06/06/2021,06/29/2021,Adolescent,6,29,2021,June
70024,Stray,Nurse Nightingale,Domestic Long Hair,Grey and black,Cat,9 months.,Female,Foster,06/06/2021,07/18/2021,Adolescent,7,18,2021,July
70024,Stray,Nurse Nightingale,Domestic Long Hair,Grey and black,Cat,9 months.,Female,Foster,06/06/2021,07/29/2021,Adolescent,7,29,2021,July
70024,Stray,Nurse Nightingale,Domestic Long Hair,Grey and black,Cat,9 months.,Female,Foster,06/06/2021,08/19/2021,Adolescent,8,19,2021,August
70024,Stray,Nurse Nightingale,Domestic Long Hair,Grey and black,Cat,9 months.,Female,Adoption,06/06/2021,08/24/2021,Adolescent,8,24,2021,August
70025,Stray,Tommy,Domestic Short Hair,Buff and white,Cat,5 years 7 months.,Male,Reclaimed,06/06/2021,06/07/2021,Adult,6,7,2021,June
70025,Stray,Tommy,Domestic Short Hair,Buff and white,Cat,5 years 7 months.,Male,Reclaimed,06/06/2021,01/08/2022,Adult,1,8,2022,January
70030,Stray,Scooby,Poodle/Mix,Tan,Dog,8 months.,Male,Reclaimed,06/07/2021,06/09/2021,Adolescent,6,9,2021,June
70031,Stray,Lulu,Bloodhound,Red and White,Dog,13 years 3 months.,Female,Reclaimed,06/07/2021,06/09/2021,Senior,6,9,2021,June
70032,Rabies Monitoring,Iggy,Boston Terrier,Red and White,Dog,3 years 6 months.,Male,Reclaimed,06/07/2021,06/16/2021,Adult,6,16,2021,June
70034,Incompatible with other pets,Lucy,Domestic Short Hair,Orange,Cat,3 years 1 month.,Female,Adoption,06/07/2021,07/09/2021,Adult,7,9,2021,July
70035,Incompatible with other pets,Alice,German Shepherd Dog,Black and Tan,Dog,8 months.,Female,Reclaimed,06/07/2021,06/08/2021,Adolescent,6,8,2021,June
70036,Incompatible with owner lifestyle,Winnie,Domestic Short Hair,Grey Black and White,Cat,8 months.,Female,Adoption,06/07/2021,06/11/2021,Adolescent,6,11,2021,June
70037,Incompatible with owner lifestyle,Ali,Shiba Inu,Tan and White,Dog,10 years 7 months.,Female,Reclaimed,06/07/2021,06/11/2021,Mature,6,11,2021,June
70037,Incompatible with owner lifestyle,Ali,Shiba Inu,Tan and White,Dog,10 years 7 months.,Female,Adoption,06/07/2021,06/15/2021,Mature,6,15,2021,June
70038,Biting,Django,American Staffordshire Terrier/Mix,Black,Dog,1 year 6 months.,Male,Reclaimed,06/08/2021,06/18/2021,Adolescent,6,18,2021,June
70040,Moving,Logan,Domestic Short Hair,Orange,Cat,8 years 6 months.,Male,Foster,06/08/2021,06/11/2021,Mature,6,11,2021,June
70040,Moving,Logan,Domestic Short Hair,Orange,Cat,8 years 6 months.,Male,Adoption,06/08/2021,06/18/2021,Mature,6,18,2021,June
70041,Moving,Strawberry,Domestic Short Hair,Black and White,Cat,8 years 0 months.,Female,Foster,06/08/2021,06/11/2021,Mature,6,11,2021,June
70041,Moving,Strawberry,Domestic Short Hair,Black and White,Cat,8 years 0 months.,Female,Adoption,06/08/2021,06/18/2021,Mature,6,18,2021,June
70042,Incompatible with owner lifestyle,Buzz,Bully Breed Mix,Black,Dog,1 year 1 month.,Male,Adoption,06/08/2021,07/09/2021,Adolescent,7,9,2021,July
70043,Litter relinquishment,Jimmy,Domestic Medium Hair,Black and Brown,Cat,8 months.,Male,Foster,06/08/2021,06/15/2021,Adolescent,6,15,2021,June
70043,Litter relinquishment,Jimmy,Domestic Medium Hair,Black and Brown,Cat,8 months.,Male,Adoption,06/08/2021,08/24/2021,Adolescent,8,24,2021,August
70044,Litter relinquishment,Faye,Domestic Short Hair,Torbie,Cat,8 months.,Female,Foster,06/08/2021,06/15/2021,Adolescent,6,15,2021,June
70044,Litter relinquishment,Faye,Domestic Short Hair,Torbie,Cat,8 months.,Female,Adoption,06/08/2021,09/03/2021,Adolescent,9,3,2021,September
70045,Litter relinquishment,Kaye,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/08/2021,06/15/2021,Adolescent,6,15,2021,June
70045,Litter relinquishment,Kaye,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/08/2021,08/28/2021,Adolescent,8,28,2021,August
70046,Litter relinquishment,Timmy,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/08/2021,06/15/2021,Adolescent,6,15,2021,June
70046,Litter relinquishment,Timmy,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/08/2021,08/31/2021,Adolescent,8,31,2021,August
70047,Born in Shelter,Pepper,Domestic Short Hair,Torbie,Cat,8 months.,Female,Foster,05/04/2021,05/04/2021,Adolescent,5,4,2021,May
70047,Born in Shelter,Pepper,Domestic Short Hair,Torbie,Cat,8 months.,Female,Adoption,05/04/2021,07/13/2021,Adolescent,7,13,2021,July
70049,Incompatible with owner lifestyle,Baby,Domestic Short Hair,Buff,Cat,7 years 1 month.,Female,Adoption,06/08/2021,07/18/2021,Mature,7,18,2021,July
