id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
58636,Incompatible with owner lifestyle,Leonard,Domestic Long Hair,Black and Brown,Cat,7 years 5 months.,Male,Adoption,01/30/2018,03/15/2018,Mature,Mature,03,15,2018,01,30,2018
58636,Incompatible with owner lifestyle,Leonard,Domestic Long Hair,Black and Brown,Cat,7 years 5 months.,Male,Adoption,01/30/2018,03/21/2018,Mature,Mature,03,21,2018,01,30,2018
58637,Incompatible with owner lifestyle,Jasmine,Domestic Short Hair,Black and White,Cat,7 years 5 months.,Female,Adoption,01/30/2018,04/10/2018,Mature,Mature,04,10,2018,01,30,2018
58638,Stray,Libbie,Domestic Short Hair,Tortoiseshell,Cat,3 years 5 months.,Female,Foster,01/30/2018,02/26/2018,Adult,Adult,02,26,2018,01,30,2018
58638,Stray,Libbie,Domestic Short Hair,Tortoiseshell,Cat,3 years 5 months.,Female,Adoption,01/30/2018,04/02/2018,Adult,Adult,04,02,2018,01,30,2018
58641,Police Assist,Angela,Domestic Short Hair,Black,Cat,9 years 5 months.,Female,Foster,01/31/2018,02/07/2018,Mature,Senior,02,07,2018,01,31,2018
58641,Police Assist,Angela,Domestic Short Hair,Black,Cat,9 years 5 months.,Female,Adoption,01/31/2018,03/02/2018,Mature,Senior,03,02,2018,01,31,2018
58643,Stray,Odie,Chihuahua/Terrier,Black and Tan,Dog,4 years 8 months.,Male,Adoption,01/31/2018,02/23/2018,Adult,Adult,02,23,2018,01,31,2018
58643,Stray,Odie,Chihuahua/Terrier,Black and Tan,Dog,4 years 8 months.,Male,Adoption,01/31/2018,12/09/2018,Adult,Adult,12,09,2018,01,31,2018
58644,Stray,Librarian,Domestic Short Hair,Black,Cat,2 years 11 months.,Female,Transfer,01/31/2018,02/06/2018,Adult,Adult,02,06,2018,01,31,2018
58645,Moving,Boo,Pitbull/Husky,Black and White,Dog,3 years 5 months.,Female,Adoption,01/31/2018,02/04/2018,Adult,Adult,02,04,2018,01,31,2018
58647,Stray,Titan,Chihuahua/Pug,Black and Brown,Dog,9 years 5 months.,Male,Reclaimed,01/31/2018,02/08/2018,Mature,Senior,02,08,2018,01,31,2018
58649,Stray,Raine,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,01/31/2018,03/01/2018,Adult,Adult,03,01,2018,01,31,2018
58649,Stray,Raine,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,01/31/2018,04/06/2018,Adult,Adult,04,06,2018,01,31,2018
58650,Moving,Diamond,Labrador Retriever/Pitbull,Black,Dog,2 years 10 months.,Female,Adoption,01/31/2018,02/06/2018,Adult,Adult,02,06,2018,01,31,2018
58650,Moving,Diamond,Labrador Retriever/Pitbull,Black,Dog,2 years 10 months.,Female,Reclaimed,01/31/2018,08/22/2018,Adult,Adult,08,22,2018,01,31,2018
58651,Biting,Elly,Pitbull,Blue,Dog,1 year 5 months.,Female,Reclaimed,01/31/2018,02/13/2018,Adolescent,Adolescent,02,13,2018,01,31,2018
58652,Stray,Mischief,Domestic Short Hair,Black and grey,Cat,3 years 1 month.,Female,Reclaimed,01/31/2018,02/03/2018,Adult,Adult,02,03,2018,01,31,2018
58653,Stray,Ivy,Domestic Medium Hair,Black and grey,Cat,3 years 2 months.,Female,Reclaimed,01/31/2018,02/03/2018,Adult,Adult,02,03,2018,01,31,2018
58654,Stray,Simpka,Border Collie/Mix,Black and White,Dog,5 years 8 months.,Female,Adoption,02/01/2018,03/03/2018,Adult,Adult,03,03,2018,02,01,2018
58654,Stray,Simpka,Border Collie/Mix,Black and White,Dog,5 years 8 months.,Female,Adoption,02/01/2018,03/08/2018,Adult,Adult,03,08,2018,02,01,2018
58654,Stray,Simpka,Border Collie/Mix,Black and White,Dog,5 years 8 months.,Female,Adoption,02/01/2018,03/15/2018,Adult,Adult,03,15,2018,02,01,2018
58654,Stray,Simpka,Border Collie/Mix,Black and White,Dog,5 years 8 months.,Female,Adoption,02/01/2018,04/06/2018,Adult,Adult,04,06,2018,02,01,2018
58656,Stray,Callie,Domestic Short Hair,Calico,Cat,8 years 11 months.,Female,Adoption,02/01/2018,02/19/2018,Mature,Mature,02,19,2018,02,01,2018
58657,Biting,Dozer,Shar Pei,Brown,Dog,4 years 5 months.,Male,Reclaimed,02/01/2018,02/11/2018,Adult,Adult,02,11,2018,02,01,2018
58662,Stray,Millie,Hound/Mix,Brindle,Dog,5 years 10 months.,Female,Adoption,02/02/2018,03/01/2018,Adult,Adult,03,01,2018,02,02,2018
58662,Stray,Millie,Hound/Mix,Brindle,Dog,5 years 10 months.,Female,Adoption,02/02/2018,03/16/2018,Adult,Adult,03,16,2018,02,02,2018
58662,Stray,Millie,Hound/Mix,Brindle,Dog,5 years 10 months.,Female,Reclaimed,02/02/2018,03/31/2018,Adult,Adult,03,31,2018,02,02,2018
58662,Stray,Millie,Hound/Mix,Brindle,Dog,5 years 10 months.,Female,Foster,02/02/2018,04/08/2018,Adult,Adult,04,08,2018,02,02,2018
58662,Stray,Millie,Hound/Mix,Brindle,Dog,5 years 10 months.,Female,Adoption,02/02/2018,04/29/2018,Adult,Adult,04,29,2018,02,02,2018
58663,Unsuitable Accommodation,Iya Chaudia Adoir,American Bulldog/Mix,White and Brown,Dog,2 years 8 months.,Female,Reclaimed,02/02/2018,02/05/2018,Adult,Adult,02,05,2018,02,02,2018
58665,Incompatible with owner lifestyle,Charlie,Domestic Short Hair,Orange,Cat,9 years 0 months.,Male,Adoption,02/02/2018,02/07/2018,Mature,Senior,02,07,2018,02,02,2018
58665,Incompatible with owner lifestyle,Charlie,Domestic Short Hair,Orange,Cat,9 years 0 months.,Male,Adoption,02/02/2018,06/20/2018,Mature,Senior,06,20,2018,02,02,2018
58666,Incompatible with owner lifestyle,Rider,Dachshund/Hound,Red,Dog,2 years 7 months.,Male,Adoption,02/02/2018,02/07/2018,Adult,Adult,02,07,2018,02,02,2018
58669,Allergies,Sammy,Domestic Short Hair,Grey,Cat,6 years 5 months.,Male,Foster,02/03/2018,02/21/2018,Adult,Mature,02,21,2018,02,03,2018
58669,Allergies,Sammy,Domestic Short Hair,Grey,Cat,6 years 5 months.,Male,Adoption,02/03/2018,03/26/2018,Adult,Mature,03,26,2018,02,03,2018
58670,Allergies,Abraham,Domestic Short Hair,"Brown, Black and White",Cat,6 years 5 months.,Male,Foster,02/03/2018,02/23/2018,Adult,Mature,02,23,2018,02,03,2018
58670,Allergies,Abraham,Domestic Short Hair,"Brown, Black and White",Cat,6 years 5 months.,Male,Adoption,02/03/2018,03/26/2018,Adult,Mature,03,26,2018,02,03,2018
58671,Incompatible with owner lifestyle,Teddy,Domestic Short Hair,White and Black,Cat,2 years 10 months.,Female,Adoption,02/03/2018,02/09/2018,Adult,Adult,02,09,2018,02,03,2018
58672,Moving,Zelda,Domestic Short Hair,Calico,Cat,5 years 5 months.,Female,Adoption,02/03/2018,02/12/2018,Adult,Adult,02,12,2018,02,03,2018
58673,Unsuitable Accommodation,Baron,Mix,Brindle,Dog,14 years 2 months.,Male,Adoption,02/03/2018,02/17/2018,Senior,Geriatric,02,17,2018,02,03,2018
58674,Stray,JoJo,Pomeranian/Mix,Black,Dog,12 years 5 months.,Female,Adoption,02/03/2018,02/18/2018,Senior,Geriatric,02,18,2018,02,03,2018
58675,Stray,Bud,Hound,Brindle,Dog,9 years 5 months.,Male,Adoption,02/03/2018,02/17/2018,Mature,Senior,02,17,2018,02,03,2018
58676,Moving,Ollie,Ragdoll,Seal Point,Cat,6 years 5 months.,Male,Adoption,02/03/2018,02/07/2018,Adult,Mature,02,07,2018,02,03,2018
58677,Stray,Andy,Beagle,Brown and White,Dog,11 months.,Male,Foster,02/03/2018,02/15/2018,Adolescent,Adolescent,02,15,2018,02,03,2018
58678,Incompatible with owner lifestyle,Olive,Coton de Tulear,White and Grey,Dog,6 years 10 months.,Female,Adoption,02/03/2018,02/14/2018,Adult,Mature,02,14,2018,02,03,2018
58680,Incompatible with owner lifestyle,Laurel,Domestic Short Hair,Black and Brown,Cat,3 years 5 months.,Female,Transfer,02/05/2018,02/07/2018,Adult,Adult,02,07,2018,02,05,2018
58681,Moving,Shadow,Domestic Short Hair,Black,Cat,6 years 5 months.,Female,Adoption,02/06/2018,02/14/2018,Adult,Mature,02,14,2018,02,06,2018
58682,Moving,Biscuit,Domestic Short Hair,Black and grey,Cat,6 years 5 months.,Female,Adoption,02/06/2018,02/16/2018,Adult,Mature,02,16,2018,02,06,2018
58683,Stray,Aurora,Domestic Short Hair,Black and White,Cat,3 years 11 months.,Female,Adoption,02/06/2018,02/17/2018,Adult,Adult,02,17,2018,02,06,2018
58684,Stray,Philip,Domestic Short Hair,Black and White,Cat,3 years 11 months.,Male,Adoption,02/06/2018,02/17/2018,Adult,Adult,02,17,2018,02,06,2018
58687,Stray,Kai,Labrador Retriever/Golden Retriever,Cream,Dog,13 years 10 months.,Male,Adoption,02/07/2018,03/14/2018,Senior,Geriatric,03,14,2018,02,07,2018
58688,Stray,Danni,Redbone Coonhound,Red,Dog,2 years 11 months.,Female,Adoption,02/07/2018,03/03/2018,Adult,Adult,03,03,2018,02,07,2018
58689,Stray,Dixie,Redbone Coonhound,Red,Dog,2 years 11 months.,Female,Adoption,02/07/2018,02/15/2018,Adult,Adult,02,15,2018,02,07,2018
58690,Stray,Blondy,Labrador Retriever,Cream,Dog,3 years 5 months.,Female,Adoption,02/07/2018,02/16/2018,Adult,Adult,02,16,2018,02,07,2018
58691,Incompatible with owner lifestyle,Lucy,Pitbull/Whippet,Tricolour,Dog,2 years 2 months.,Female,Adoption,02/07/2018,03/28/2018,Adult,Adult,03,28,2018,02,07,2018
58691,Incompatible with owner lifestyle,Lucy,Pitbull/Whippet,Tricolour,Dog,2 years 2 months.,Female,Adoption,02/07/2018,06/05/2018,Adult,Adult,06,05,2018,02,07,2018
58691,Incompatible with owner lifestyle,Lucy,Pitbull/Whippet,Tricolour,Dog,2 years 2 months.,Female,Adoption,02/07/2018,09/04/2018,Adult,Adult,09,04,2018,02,07,2018
58691,Incompatible with owner lifestyle,Lucy,Pitbull/Whippet,Tricolour,Dog,2 years 2 months.,Female,Adoption,02/07/2018,12/22/2018,Adult,Adult,12,22,2018,02,07,2018
58693,Landlord issues,Gianni,Chihuahua/Yorkshire Terrier,Red,Dog,6 years 9 months.,Male,Adoption,02/08/2018,02/14/2018,Adult,Mature,02,14,2018,02,08,2018
58694,Landlord issues,Bella,Chihuahua/Yorkshire Terrier,Tan,Dog,3 years 10 months.,Female,Adoption,02/08/2018,02/13/2018,Adult,Adult,02,13,2018,02,08,2018
58695,Stray,Pancakes,Domestic Short Hair,Brown and Black,Cat,3 years 11 months.,Female,Adoption,02/08/2018,04/28/2018,Adult,Adult,04,28,2018,02,08,2018
58696,Stray,Sasha,Domestic Short Hair,Grey and White,Cat,2 years 6 months.,Female,Foster,02/08/2018,02/14/2018,Adult,Adult,02,14,2018,02,08,2018
58696,Stray,Sasha,Domestic Short Hair,Grey and White,Cat,2 years 6 months.,Female,Adoption,02/08/2018,02/27/2018,Adult,Adult,02,27,2018,02,08,2018
58697,Stray,Malia,Domestic Short Hair,White and Grey,Cat,2 years 6 months.,Female,Foster,02/08/2018,02/14/2018,Adult,Adult,02,14,2018,02,08,2018
58697,Stray,Malia,Domestic Short Hair,White and Grey,Cat,2 years 6 months.,Female,Adoption,02/08/2018,02/27/2018,Adult,Adult,02,27,2018,02,08,2018
58698,Stray,Marley,Labrador Retriever/Mix,Tan and White,Dog,8 years 11 months.,Male,Adoption,02/08/2018,02/26/2018,Mature,Mature,02,26,2018,02,08,2018
58699,Biting,Granger,Border Collie/Mix,Tricolour,Dog,2 years 1 month.,Male,Reclaimed,02/08/2018,02/17/2018,Adult,Adult,02,17,2018,02,08,2018
58702,Stray,Chloe,Saint Bernard St. Bernard,Tricolour,Dog,5 years 7 months.,Female,Reclaimed,02/09/2018,02/09/2018,Adult,Adult,02,09,2018,02,09,2018
58703,Stray,Chip,Labrador Retriever/Shar Pei,Tan,Dog,10 years 5 months.,Male,Reclaimed,02/09/2018,02/13/2018,Mature,Senior,02,13,2018,02,09,2018
58703,Stray,Chip,Labrador Retriever/Shar Pei,Tan,Dog,10 years 5 months.,Male,Foster,02/09/2018,02/28/2018,Mature,Senior,02,28,2018,02,09,2018
58703,Stray,Chip,Labrador Retriever/Shar Pei,Tan,Dog,10 years 5 months.,Male,Adoption,02/09/2018,03/20/2018,Mature,Senior,03,20,2018,02,09,2018
58704,Stray,Carmella,Domestic Short Hair,Dilute calico,Cat,6 years 5 months.,Female,Transfer,02/09/2018,03/13/2018,Adult,Mature,03,13,2018,02,09,2018
58705,Stray,Deena,Beagle,White and Black,Dog,5 years 5 months.,Female,Adoption,02/09/2018,02/20/2018,Adult,Adult,02,20,2018,02,09,2018
58708,Unsuitable Accommodation,Otto,Labrador Retriever/Dalmatian,Black and White,Dog,3 years 10 months.,Male,Reclaimed,02/09/2018,02/20/2018,Adult,Adult,02,20,2018,02,09,2018
58709,Marriage/Relationship split,Kitkat,Domestic Medium Hair,Black,Cat,3 years 11 months.,Male,Adoption,02/09/2018,02/16/2018,Adult,Adult,02,16,2018,02,09,2018
58711,Stray,Maggie,Great Pyrenees,White,Dog,5 years 4 months.,Female,Adoption,02/10/2018,03/01/2018,Adult,Adult,03,01,2018,02,10,2018
58711,Stray,Maggie,Great Pyrenees,White,Dog,5 years 4 months.,Female,Adoption,02/10/2018,04/03/2018,Adult,Adult,04,03,2018,02,10,2018
58711,Stray,Maggie,Great Pyrenees,White,Dog,5 years 4 months.,Female,Adoption,02/10/2018,08/07/2018,Adult,Adult,08,07,2018,02,10,2018
58712,Incompatible with owner lifestyle,Moe,Domestic Long Hair,Black and White,Cat,4 years 4 months.,Male,Transfer,02/10/2018,02/12/2018,Adult,Adult,02,12,2018,02,10,2018
58713,Stray,Dinah Jo,Great Dane,Grey and black,Dog,3 years 9 months.,Female,Foster,02/10/2018,03/03/2018,Adult,Adult,03,03,2018,02,10,2018
58713,Stray,Dinah Jo,Great Dane,Grey and black,Dog,3 years 9 months.,Female,Adoption,02/10/2018,03/16/2018,Adult,Adult,03,16,2018,02,10,2018
58713,Stray,Dinah Jo,Great Dane,Grey and black,Dog,3 years 9 months.,Female,Adoption,02/10/2018,11/17/2018,Adult,Adult,11,17,2018,02,10,2018
58714,Sick/Injured,Iris,Domestic Short Hair,Black and White,Cat,5 years 4 months.,Female,Foster,02/11/2018,02/17/2018,Adult,Adult,02,17,2018,02,11,2018
58714,Sick/Injured,Iris,Domestic Short Hair,Black and White,Cat,5 years 4 months.,Female,Adoption,02/11/2018,04/06/2018,Adult,Adult,04,06,2018,02,11,2018
58716,Police Assist,Peeta,Domestic Short Hair,Orange,Cat,8 years 5 months.,Male,Reclaimed,02/12/2018,02/23/2018,Mature,Mature,02,23,2018,02,12,2018
58717,Police Assist,Tinker Belle,Domestic Short Hair,White and Tan,Cat,8 years 11 months.,Unknown,Transfer,02/12/2018,02/19/2018,Mature,Mature,02,19,2018,02,12,2018
58718,Incompatible with owner lifestyle,River,Beagle,Tricolour,Dog,4 years 2 months.,Female,Reclaimed,02/12/2018,02/12/2018,Adult,Adult,02,12,2018,02,12,2018
58718,Incompatible with owner lifestyle,River,Beagle,Tricolour,Dog,4 years 2 months.,Female,Adoption,02/12/2018,03/05/2018,Adult,Adult,03,05,2018,02,12,2018
58718,Incompatible with owner lifestyle,River,Beagle,Tricolour,Dog,4 years 2 months.,Female,Adoption,02/12/2018,03/21/2018,Adult,Adult,03,21,2018,02,12,2018
58719,Stray,Branch,Beagle,Tricolour,Dog,3 years 2 months.,Male,Reclaimed,02/12/2018,02/12/2018,Adult,Adult,02,12,2018,02,12,2018
58719,Stray,Branch,Beagle,Tricolour,Dog,3 years 2 months.,Male,Adoption,02/12/2018,03/03/2018,Adult,Adult,03,03,2018,02,12,2018
58720,Stray,Lyla,Rat Terrier,Tricolour,Dog,2 years 10 months.,Female,Reclaimed,02/12/2018,02/13/2018,Adult,Adult,02,13,2018,02,12,2018
58721,Stray,Tinkerbell,Beagle/Hound,Grey and black,Dog,2 years 9 months.,Female,Reclaimed,02/12/2018,02/13/2018,Adult,Adult,02,13,2018,02,12,2018
58722,Incompatible with owner lifestyle,Pearl,Domestic Long Hair,Black,Cat,2 years 7 months.,Unknown,Transfer,02/12/2018,02/20/2018,Adult,Adult,02,20,2018,02,12,2018
58723,Incompatible with owner lifestyle,Willow,Domestic Long Hair,Tortoiseshell,Cat,2 years 7 months.,Female,Transfer,02/12/2018,02/12/2018,Adult,Adult,02,12,2018,02,12,2018
58725,Unable to Afford,Oliver,Domestic Short Hair,Black and White,Cat,3 years 4 months.,Male,Adoption,02/12/2018,02/26/2018,Adult,Adult,02,26,2018,02,12,2018
58727,Incompatible with owner lifestyle,Willow,Boston Terrier/Mountain Cur,White and Brindle,Dog,2 years 6 months.,Female,Foster,02/13/2018,02/24/2018,Adult,Adult,02,24,2018,02,13,2018
58727,Incompatible with owner lifestyle,Willow,Boston Terrier/Mountain Cur,White and Brindle,Dog,2 years 6 months.,Female,Adoption,02/13/2018,03/13/2018,Adult,Adult,03,13,2018,02,13,2018
58728,Incompatible with owner lifestyle,Kaitlyn,Pitbull,Brown and White,Dog,8 years 4 months.,Female,Adoption,02/13/2018,03/08/2018,Mature,Mature,03,08,2018,02,13,2018
58729,Stray,Blake,Collie/Terrier,Golden,Dog,3 years 4 months.,Male,Adoption,02/13/2018,03/03/2018,Adult,Adult,03,03,2018,02,13,2018
58730,Stray,Obie,Terrier/Mix,Black and White,Dog,4 years 6 months.,Male,Adoption,02/13/2018,03/01/2018,Adult,Adult,03,01,2018,02,13,2018
58731,Incompatible with owner lifestyle,Jessie,Labrador Retriever/Heeler,Tan and White,Dog,7 years 2 months.,Female,Adoption,02/13/2018,02/26/2018,Mature,Mature,02,26,2018,02,13,2018
58732,Incompatible with owner lifestyle,Belle,Rat Terrier,Black and White,Dog,15 years 2 months.,Female,Adoption,02/13/2018,02/25/2018,Geriatric,Geriatric,02,25,2018,02,13,2018
58733,Stray,Smokey,Domestic Short Hair,Orange and White,Cat,6 years 4 months.,Male,Adoption,02/14/2018,03/31/2018,Adult,Mature,03,31,2018,02,14,2018
58734,Moving,Bailey,Beagle,Orange and White,Dog,5 years 4 months.,Male,Adoption,02/14/2018,02/25/2018,Adult,Adult,02,25,2018,02,14,2018
58735,Landlord issues,Axel,Pitbull,Black,Dog,3 years 6 months.,Male,Foster,02/14/2018,02/28/2018,Adult,Adult,02,28,2018,02,14,2018
58735,Landlord issues,Axel,Pitbull,Black,Dog,3 years 6 months.,Male,Adoption,02/14/2018,07/03/2018,Adult,Adult,07,03,2018,02,14,2018
58742,Transfer from Other Shelter,Nina,Domestic Short Hair,Black and White,Cat,6 years 4 months.,Female,Adoption,02/14/2018,02/17/2018,Adult,Mature,02,17,2018,02,14,2018
58744,Incompatible with owner lifestyle,Blue Moo,Domestic Short Hair,Grey,Cat,2 years 11 months.,Female,Adoption,02/14/2018,04/03/2018,Adult,Adult,04,03,2018,02,14,2018
58745,Stray,Twix,Terrier,Tan and White,Dog,13 years 11 months.,Female,Reclaimed,02/15/2018,02/15/2018,Senior,Geriatric,02,15,2018,02,15,2018
58746,Stray,Charlie Hickok,German Shepherd Dog/Rottweiler,Black and Brown,Dog,8 years 4 months.,Male,Reclaimed,02/15/2018,02/15/2018,Mature,Mature,02,15,2018,02,15,2018
58747,Stray,Candy,Basset Hound/Labrador Retriever,Black,Dog,3 years 4 months.,Female,Adoption,02/15/2018,02/28/2018,Adult,Adult,02,28,2018,02,15,2018
58748,Abandoned,Piper,Basset Hound,Tan and White,Dog,11 years 1 month.,Female,Reclaimed,02/15/2018,02/23/2018,Senior,Senior,02,23,2018,02,15,2018
58748,Abandoned,Piper,Basset Hound,Tan and White,Dog,11 years 1 month.,Female,Adoption,02/15/2018,03/16/2018,Senior,Senior,03,16,2018,02,15,2018
58749,Abandoned,Buzz,Beagle/Basset Hound,Tricolour,Dog,4 years 0 months.,Male,Reclaimed,02/15/2018,02/23/2018,Adult,Adult,02,23,2018,02,15,2018
58749,Abandoned,Buzz,Beagle/Basset Hound,Tricolour,Dog,4 years 0 months.,Male,Adoption,02/15/2018,03/16/2018,Adult,Adult,03,16,2018,02,15,2018
58751,Stray,Kijo (Haru),Shiba Inu,Red and White,Dog,4 years 7 months.,Male,Reclaimed,02/15/2018,02/20/2018,Adult,Adult,02,20,2018,02,15,2018
58751,Stray,Kijo (Haru),Shiba Inu,Red and White,Dog,4 years 7 months.,Male,Adoption,02/15/2018,02/24/2018,Adult,Adult,02,24,2018,02,15,2018
58751,Stray,Kijo (Haru),Shiba Inu,Red and White,Dog,4 years 7 months.,Male,Adoption,02/15/2018,02/26/2018,Adult,Adult,02,26,2018,02,15,2018
58752,Stray,Boris,"Schnauzer, Giant/Mix",Black and White,Dog,3 years 11 months.,Male,Foster,02/15/2018,02/17/2018,Adult,Adult,02,17,2018,02,15,2018
58752,Stray,Boris,"Schnauzer, Giant/Mix",Black and White,Dog,3 years 11 months.,Male,Foster,02/15/2018,03/02/2018,Adult,Adult,03,02,2018,02,15,2018
58752,Stray,Boris,"Schnauzer, Giant/Mix",Black and White,Dog,3 years 11 months.,Male,Adoption,02/15/2018,03/12/2018,Adult,Adult,03,12,2018,02,15,2018
58753,Stray,Balto,"Schnauzer, Standard/Australian Cattle Dog",White and Black,Dog,2 years 6 months.,Male,Foster,02/15/2018,02/17/2018,Adult,Adult,02,17,2018,02,15,2018
58753,Stray,Balto,"Schnauzer, Standard/Australian Cattle Dog",White and Black,Dog,2 years 6 months.,Male,Foster,02/15/2018,03/02/2018,Adult,Adult,03,02,2018,02,15,2018
58753,Stray,Balto,"Schnauzer, Standard/Australian Cattle Dog",White and Black,Dog,2 years 6 months.,Male,Adoption,02/15/2018,03/16/2018,Adult,Adult,03,16,2018,02,15,2018
58754,Moving,Sheeba,Labrador Retriever/Mix,Black,Dog,5 years 10 months.,Female,Adoption,02/15/2018,03/25/2018,Adult,Adult,03,25,2018,02,15,2018
58755,Moving,Brindle,Pitbull/Labrador Retriever,Tan,Dog,2 years 10 months.,Male,Adoption,02/15/2018,03/11/2018,Adult,Adult,03,11,2018,02,15,2018
58757,Stray,Marmalade,Domestic Short Hair,Orange,Cat,2 years 8 months.,Male,Foster,02/15/2018,02/24/2018,Adult,Adult,02,24,2018,02,15,2018
58757,Stray,Marmalade,Domestic Short Hair,Orange,Cat,2 years 8 months.,Male,Adoption,02/15/2018,03/23/2018,Adult,Adult,03,23,2018,02,15,2018
58761,Unsuitable Accommodation,Kiki,Domestic Short Hair,Grey,Cat,3 years 1 month.,Female,Adoption,02/17/2018,03/28/2018,Adult,Adult,03,28,2018,02,17,2018
58762,Unsuitable Accommodation,Bella,Domestic Medium Hair,Grey,Cat,3 years 1 month.,Female,Adoption,02/17/2018,03/28/2018,Adult,Adult,03,28,2018,02,17,2018
58764,Stray,Hank,Domestic Medium Hair,Grey and White,Cat,7 years 4 months.,Male,Adoption,02/17/2018,03/31/2018,Mature,Mature,03,31,2018,02,17,2018
58765,Incompatible with owner lifestyle,Guppy,Pitbull,White and Grey,Dog,2 years 5 months.,Male,Foster,02/17/2018,02/17/2018,Adult,Adult,02,17,2018,02,17,2018
58765,Incompatible with owner lifestyle,Guppy,Pitbull,White and Grey,Dog,2 years 5 months.,Male,Adoption,02/17/2018,03/23/2018,Adult,Adult,03,23,2018,02,17,2018
58766,Sick/Injured,Chester,Basset Hound/Mix,Black and Tan,Dog,13 years 4 months.,Male,Reclaimed,02/17/2018,02/18/2018,Senior,Geriatric,02,18,2018,02,17,2018
58768,Stray,Doodle,Domestic Short Hair,Brown and Black,Cat,4 years 5 months.,Female,Foster,02/18/2018,02/23/2018,Adult,Adult,02,23,2018,02,18,2018
58768,Stray,Doodle,Domestic Short Hair,Brown and Black,Cat,4 years 5 months.,Female,Adoption,02/18/2018,04/06/2018,Adult,Adult,04,06,2018,02,18,2018
58768,Stray,Doodle,Domestic Short Hair,Brown and Black,Cat,4 years 5 months.,Female,Adoption,02/18/2018,10/17/2020,Adult,Adult,10,17,2020,02,18,2018
58769,Stray,Oodle,Domestic Short Hair,Brown and Black,Cat,2 years 8 months.,Female,Foster,02/18/2018,02/23/2018,Adult,Adult,02,23,2018,02,18,2018
58769,Stray,Oodle,Domestic Short Hair,Brown and Black,Cat,2 years 8 months.,Female,Adoption,02/18/2018,03/23/2018,Adult,Adult,03,23,2018,02,18,2018
58772,Incompatible with owner lifestyle,Star,Domestic Short Hair,Tortoiseshell,Cat,5 years 7 months.,Female,Transfer,02/19/2018,02/20/2018,Adult,Adult,02,20,2018,02,19,2018
