speciesname,intakeMonth,intakeMonthR,id,movementMonth,DogAgeGroup,intakeYear,movementDate1R,intakereason,movementYear,movementtype,sexname,CatAgeGroup
Cat,2,February,69040,3,Mature,2021,March,Stray,2021,0,Male,Mature
Dog,2,February,69041,3,Mature,2021,March,Incompatible with other pets,2021,0,Female,Mature
Dog,2,February,69042,5,Adult,2021,May,Unable to Afford,2021,1,Female,Adult
Dog,2,February,69043,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adolescent
Dog,2,February,69044,2,Adult,2021,February,Sick/Injured,2021,1,Male,Adult
Dog,2,February,69044,2,Adult,2021,April,Sick/Injured,2021,1,Male,Adult
Dog,2,February,69044,4,Adult,2021,February,Sick/Injured,2021,1,Male,Adult
Dog,2,February,69044,4,Adult,2021,April,Sick/Injured,2021,1,Male,Adult
Cat,2,February,69045,2,Adolescent,2021,February,Stray,2021,0,Female,Adolescent
Cat,2,February,69053,3,Adult,2021,March,TNR - Trap/Neuter/Release,2021,1,Male,Adult
Cat,2,February,69056,3,Senior,2021,March,Stray,2021,0,Male,Mature
Cat,2,February,69056,3,Senior,2021,April,Stray,2021,0,Male,Mature
Cat,2,February,69056,3,Senior,2021,August,Stray,2021,0,Male,Mature
Cat,2,February,69056,3,Senior,2021,September,Stray,2021,0,Male,Mature
Cat,2,February,69056,4,Senior,2021,March,Stray,2021,0,Male,Mature
Cat,2,February,69056,4,Senior,2021,April,Stray,2021,0,Male,Mature
Cat,2,February,69056,4,Senior,2021,August,Stray,2021,0,Male,Mature
Cat,2,February,69056,4,Senior,2021,September,Stray,2021,0,Male,Mature
Cat,2,February,69056,8,Senior,2021,March,Stray,2021,0,Male,Mature
Cat,2,February,69056,8,Senior,2021,April,Stray,2021,0,Male,Mature
Cat,2,February,69056,8,Senior,2021,August,Stray,2021,0,Male,Mature
Cat,2,February,69056,8,Senior,2021,September,Stray,2021,0,Male,Mature
Cat,2,February,69056,9,Senior,2021,March,Stray,2021,0,Male,Mature
Cat,2,February,69056,9,Senior,2021,April,Stray,2021,0,Male,Mature
Cat,2,February,69056,9,Senior,2021,August,Stray,2021,0,Male,Mature
Cat,2,February,69056,9,Senior,2021,September,Stray,2021,0,Male,Mature
Cat,2,February,69056,7,Senior,2021,July,Stray,2021,1,Male,Mature
Cat,2,February,69057,3,Adult,2021,March,TNR - Trap/Neuter/Release,2021,0,Female,Adult
Cat,2,February,69058,2,Adolescent,2021,February,Stray,2021,0,Female,Adolescent
Cat,2,February,69058,2,Adolescent,2021,April,Stray,2021,0,Female,Adolescent
Cat,2,February,69058,4,Adolescent,2021,February,Stray,2021,0,Female,Adolescent
Cat,2,February,69058,4,Adolescent,2021,April,Stray,2021,0,Female,Adolescent
Cat,2,February,69059,3,Adult,2021,March,TNR - Trap/Neuter/Release,2021,1,Female,Adult
Cat,2,February,69060,3,Adolescent,2021,March,TNR - Trap/Neuter/Release,2021,1,Female,Adolescent
Dog,2,February,69061,3,Senior,2021,March,Sick/Injured,2021,1,Male,Mature
Dog,2,February,69061,5,Senior,2021,May,Sick/Injured,2021,0,Male,Mature
Cat,2,February,69062,3,Senior,2021,March,Moving,2021,0,Female,Senior
Dog,2,February,69063,3,Mature,2021,March,Biting,2021,0,Female,Adult
Dog,2,February,69063,3,Mature,2021,March,Biting,2021,1,Female,Adult
Cat,2,February,69064,3,Senior,2021,March,Stray,2021,0,Male,Mature
Dog,2,February,69067,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Dog,2,February,69069,3,Mature,2021,March,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,3,Mature,2021,August,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,3,Mature,2021,October,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,8,Mature,2021,March,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,8,Mature,2021,August,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,8,Mature,2021,October,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,10,Mature,2021,March,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,10,Mature,2021,August,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,10,Mature,2021,October,Behavioral Issues,2021,0,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,May,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,September,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,May,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,September,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,May,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,4,Mature,2021,September,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,5,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,5,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,5,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,5,Mature,2021,May,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,5,Mature,2021,September,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,9,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,9,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,9,Mature,2021,April,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,9,Mature,2021,May,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69069,9,Mature,2021,September,Behavioral Issues,2021,1,Female,Adult
Dog,2,February,69071,2,Mature,2021,February,Owner Deceased,2021,0,Female,Mature
Cat,2,February,69076,2,Adolescent,2021,February,Stray,2021,1,Male,Adolescent
Cat,2,February,69077,3,Adult,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adult
Cat,2,February,69078,3,Adult,2021,March,Stray,2021,0,Male,Adult
Dog,2,February,69079,2,Adult,2021,February,Litter relinquishment,2021,1,Female,Adult
Dog,2,February,69079,2,Adult,2021,February,Litter relinquishment,2021,1,Female,Adult
Dog,2,February,69079,2,Adult,2021,February,Litter relinquishment,2021,1,Female,Adult
Dog,2,February,69079,2,Adult,2021,February,Litter relinquishment,2021,1,Female,Adult
Dog,2,February,69079,3,Adult,2021,March,Litter relinquishment,2021,0,Female,Adult
Dog,2,February,69080,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69080,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69080,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69080,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69080,3,Adolescent,2021,March,Litter relinquishment,2021,0,Female,Adolescent
Dog,2,February,69081,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69081,3,Adolescent,2021,March,Litter relinquishment,2021,0,Female,Adolescent
Dog,2,February,69082,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69082,2,Adolescent,2021,March,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69082,3,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69082,3,Adolescent,2021,March,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69082,3,Adolescent,2021,March,Litter relinquishment,2021,0,Male,Adolescent
Dog,2,February,69083,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69083,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69083,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69083,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69083,3,Adolescent,2021,March,Litter relinquishment,2021,0,Male,Adolescent
Dog,2,February,69084,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69084,3,Adolescent,2021,March,Litter relinquishment,2021,0,Female,Adolescent
Dog,2,February,69085,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69085,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69085,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69085,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69085,3,Adolescent,2021,March,Litter relinquishment,2021,0,Male,Adolescent
Dog,2,February,69086,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69086,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69086,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69086,2,Adolescent,2021,February,Litter relinquishment,2021,1,Female,Adolescent
Dog,2,February,69086,3,Adolescent,2021,March,Litter relinquishment,2021,0,Female,Adolescent
Dog,2,February,69087,2,Adolescent,2021,February,Litter relinquishment,2021,1,Male,Adolescent
Dog,2,February,69087,4,Adolescent,2021,April,Litter relinquishment,2021,0,Male,Adolescent
Dog,2,February,69089,2,Senior,2021,February,Incompatible with owner lifestyle,2021,1,Male,Mature
Dog,2,February,69089,2,Senior,2021,March,Incompatible with owner lifestyle,2021,1,Male,Mature
Dog,2,February,69089,3,Senior,2021,February,Incompatible with owner lifestyle,2021,1,Male,Mature
Dog,2,February,69089,3,Senior,2021,March,Incompatible with owner lifestyle,2021,1,Male,Mature
Dog,2,February,69089,4,Senior,2021,April,Incompatible with owner lifestyle,2021,0,Male,Mature
Dog,2,February,69090,2,Adolescent,2021,February,Unable to Afford,2021,0,Female,Adolescent
Dog,2,February,69091,2,Mature,2021,February,Stray,2021,1,Male,Mature
Dog,2,February,69092,2,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69092,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Dog,2,February,69093,2,Adult,2021,February,Stray,2021,1,Female,Adult
Dog,2,February,69095,2,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69095,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Dog,2,February,69096,2,Adolescent,2021,February,Incompatible with owner lifestyle,2021,0,Male,Adolescent
Cat,2,February,69097,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Cat,2,February,69098,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Cat,2,February,69099,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Cat,2,February,69100,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Dog,2,February,69104,2,Adolescent,2021,February,Stray,2021,1,Male,Adolescent
Dog,2,February,69104,2,Adolescent,2021,April,Stray,2021,1,Male,Adolescent
Dog,2,February,69104,4,Adolescent,2021,February,Stray,2021,1,Male,Adolescent
Dog,2,February,69104,4,Adolescent,2021,April,Stray,2021,1,Male,Adolescent
Dog,2,February,69105,2,Adult,2021,February,Stray,2021,1,Male,Adult
Dog,2,February,69106,2,Mature,2021,February,Incompatible with owner lifestyle,2021,1,Female,Adult
Dog,2,February,69106,3,Mature,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adult
Cat,2,February,69107,3,Senior,2021,March,Incompatible with owner lifestyle,2021,1,Female,Senior
Cat,2,February,69107,4,Senior,2021,April,Incompatible with owner lifestyle,2021,0,Female,Senior
Cat,2,February,69108,3,Adult,2021,March,Stray,2021,1,Female,Adult
Cat,2,February,69108,3,Adult,2021,May,Stray,2021,1,Female,Adult
Cat,2,February,69108,5,Adult,2021,March,Stray,2021,1,Female,Adult
Cat,2,February,69108,5,Adult,2021,May,Stray,2021,1,Female,Adult
Cat,2,February,69108,11,Adult,2021,November,Stray,2021,0,Female,Adult
Cat,2,February,69112,2,Adolescent,2021,February,Born in Shelter,2021,1,Male,Adolescent
Cat,2,February,69112,4,Adolescent,2021,April,Born in Shelter,2021,0,Male,Adolescent
Cat,2,February,69113,2,Adolescent,2021,February,Born in Shelter,2021,1,Female,Adolescent
Cat,2,February,69113,4,Adolescent,2021,April,Born in Shelter,2021,0,Female,Adolescent
Cat,2,February,69114,2,Adolescent,2021,February,Born in Shelter,2021,1,Male,Adolescent
Cat,2,February,69114,4,Adolescent,2021,April,Born in Shelter,2021,0,Male,Adolescent
Cat,2,February,69115,2,Adolescent,2021,February,Born in Shelter,2021,1,Male,Adolescent
Cat,2,February,69115,4,Adolescent,2021,April,Born in Shelter,2021,0,Male,Adolescent
Cat,2,February,69116,2,Adolescent,2021,February,Born in Shelter,2021,1,Female,Adolescent
Cat,2,February,69116,4,Adolescent,2021,April,Born in Shelter,2021,0,Female,Adolescent
Cat,2,February,69120,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Cat,2,February,69122,4,Senior,2021,April,Stray,2021,0,Female,Mature
Cat,2,February,69123,4,Adolescent,2021,April,Stray,2021,0,Male,Adolescent
Dog,2,February,69124,4,Adult,2021,April,Stray,2021,0,Male,Adult
Dog,2,February,69126,3,Adult,2021,March,Stray,2021,1,Female,Adult
Dog,2,February,69127,3,Adolescent,2021,March,Stray,2021,1,Male,Adolescent
Cat,2,February,69129,3,Adult,2021,March,Stray,2021,0,Male,Adult
Dog,2,February,69130,2,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Cat,2,February,69131,3,Adult,2021,March,Stray,2021,0,Male,Adult
Cat,2,February,69131,3,Adult,2021,March,Stray,2021,0,Male,Adult
Cat,2,February,69131,3,Adult,2021,March,Stray,2021,0,Male,Adult
Cat,2,February,69131,3,Adult,2021,March,Stray,2021,0,Male,Adult
Dog,2,February,69132,2,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,2,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,2,Adolescent,2021,April,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,2,Adolescent,2021,June,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,3,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,3,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,3,Adolescent,2021,April,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,3,Adolescent,2021,June,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,4,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,4,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,4,Adolescent,2021,April,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,4,Adolescent,2021,June,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,6,Adolescent,2021,February,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,6,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,6,Adolescent,2021,April,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,6,Adolescent,2021,June,Stray,2021,1,Female,Adolescent
Dog,2,February,69132,7,Adolescent,2021,July,Stray,2021,0,Female,Adolescent
Cat,2,February,69133,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Dog,2,February,69136,3,Adolescent,2021,March,Unable to Afford,2021,0,Female,Adolescent
Dog,2,February,69139,2,Senior,2021,February,Stray,2021,1,Male,Mature
Dog,2,February,69141,3,Adolescent,2021,March,Moving,2021,0,Female,Adolescent
Cat,2,February,69142,3,Adult,2021,March,Stray,2021,0,Female,Adult
Dog,2,February,69145,4,Adolescent,2021,April,Stray,2021,0,Male,Adolescent
Cat,2,February,69146,3,Adolescent,2021,March,Sick/Injured,2021,0,Female,Adolescent
Dog,2,February,69147,3,Adult,2021,March,Stray,2021,1,Female,Adult
Dog,2,February,69149,3,Adult,2021,March,Police Assist,2021,1,Female,Adult
Cat,3,February,69152,3,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Cat,3,February,69152,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Cat,3,February,69153,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Dog,3,February,69154,3,Geriatric,2021,March,Incompatible with owner lifestyle,2021,0,Male,Senior
Dog,3,February,69155,3,Adolescent,2021,March,Stray,2021,1,Female,Adolescent
Dog,3,February,69156,3,Adolescent,2021,March,Stray,2021,0,Female,Adolescent
Cat,3,February,69157,4,Adolescent,2021,April,Stray,2021,0,Male,Adolescent
Cat,3,February,69164,4,Adult,2021,April,Stray,2021,0,Male,Adult
Cat,3,February,69165,4,Adult,2021,April,Stray,2021,0,Female,Adult
Cat,3,February,69166,3,Adult,2021,March,Stray,2021,1,Female,Adult
Cat,3,February,69166,4,Adult,2021,April,Stray,2021,0,Female,Adult
Dog,3,February,69168,3,Adult,2021,March,Stray,2021,1,Female,Adult
Dog,3,February,69168,3,Adult,2021,May,Stray,2021,1,Female,Adult
Dog,3,February,69168,5,Adult,2021,March,Stray,2021,1,Female,Adult
Dog,3,February,69168,5,Adult,2021,May,Stray,2021,1,Female,Adult
Cat,3,February,69170,3,Adolescent,2021,March,Abandoned,2021,0,Male,Adolescent
Dog,3,February,69171,3,Adolescent,2021,March,Police Assist,2021,1,Male,Adolescent
Dog,3,February,69171,4,Adolescent,2021,April,Police Assist,2021,0,Male,Adolescent
Dog,3,February,69175,3,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,3,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,3,Adult,2021,April,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,3,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,3,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,3,Adult,2021,April,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,4,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,4,Adult,2021,March,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69175,4,Adult,2021,April,Unsuitable Accommodation,2021,0,Male,Adult
Dog,3,February,69177,3,Geriatric,2021,March,Stray,2021,1,Female,Senior
Dog,3,February,69178,3,Adult,2021,March,Stray,2021,1,Male,Adult
Dog,3,February,69178,3,Adult,2021,March,Stray,2021,1,Male,Adult
Dog,3,February,69178,3,Adult,2021,March,Stray,2021,1,Male,Adult
Dog,3,February,69178,3,Adult,2021,March,Stray,2021,1,Male,Adult
Dog,3,February,69183,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adolescent
Dog,3,February,69184,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adolescent
Cat,3,February,69186,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adolescent
Cat,3,February,69187,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Female,Adolescent
Dog,3,February,69188,3,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Male,Adolescent
Dog,3,February,69188,3,Adolescent,2021,July,Incompatible with owner lifestyle,2021,0,Male,Adolescent
Dog,3,February,69188,7,Adolescent,2021,March,Incompatible with owner lifestyle,2021,0,Male,Adolescent
Dog,3,February,69188,7,Adolescent,2021,July,Incompatible with owner lifestyle,2021,0,Male,Adolescent
Dog,3,February,69188,5,Adolescent,2021,May,Incompatible with owner lifestyle,2021,1,Male,Adolescent
Cat,3,February,69190,3,Adolescent,2021,March,Stray,2021,0,Male,Adolescent
Cat,3,February,69191,3,Adult,2021,March,Stray,2021,0,Male,Adult
Cat,3,February,69192,3,Adolescent,2021,March,Moving,2021,1,Female,Adolescent
Cat,3,February,69192,3,Adolescent,2021,March,Moving,2021,0,Female,Adolescent
